tripduration,starttime,stoptime,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m,CRASH_LATITUDE,CRASH_LONGITUDE,CRASH_DATETIME
184,2017-08-16 08:36:17,2017-08-16 08:39:21,,,,,,,,,,,,,335.0,Washington Pl & Broadway,40.72903917,-73.99404649,382.0,University Pl & E 14 St,40.73492695,-73.99200509,28894.0,Subscriber,1976.0,1.0,start,3731891,71.91390207335574,748.8246915886706,40.728413,-73.99426,2017-08-16 08:40:00
463,2017-08-16 08:39:49,2017-08-16 08:47:32,,,,,,,,,,,,,335.0,Washington Pl & Broadway,40.72903917,-73.99404649,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,15081.0,Subscriber,1989.0,2.0,start,3731891,71.91390207335574,1256.7666562668517,40.728413,-73.99426,2017-08-16 08:40:00
901,2017-08-16 08:40:01,2017-08-16 08:55:02,,,,,,,,,,,,,3428.0,8 Ave & W 16 St,40.740983,-74.001702,335.0,Washington Pl & Broadway,40.72903917,-73.99404649,16051.0,Subscriber,1985.0,2.0,end,3731891,1531.9288575287046,71.91390207335574,40.728413,-73.99426,2017-08-16 08:40:00
973,2017-08-17 13:14:30,2017-08-17 13:30:44,,,,,,,,,,,,,3461.0,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,17912.0,Subscriber,1979.0,1.0,end,3734046,3699.5292630514473,90.56682839752892,40.74769,-74.00417,2017-08-17 13:30:00
353,2017-08-17 13:24:35,2017-08-17 13:30:28,,,,,,,,,,,,,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,27542.0,Subscriber,1981.0,2.0,start,3734046,90.56682839752892,1372.8343653756558,40.74769,-74.00417,2017-08-17 13:30:00
499,2017-08-18 06:59:37,2017-08-18 07:07:57,,,,,,,,,,,,,433.0,E 13 St & Avenue A,40.72955361,-73.98057249,527.0,E 33 St & 2 Ave,40.744023,-73.976056,27764.0,Subscriber,1987.0,1.0,end,3733031,1738.2397401854612,85.10907916283352,40.744778,-73.97589,2017-08-18 07:08:00
349,2017-08-18 07:01:41,2017-08-18 07:07:31,,,,,,,,,,,,,519.0,Pershing Square North,40.751873,-73.977706,527.0,E 33 St & 2 Ave,40.744023,-73.976056,26760.0,Subscriber,1956.0,1.0,end,3733031,803.6241262223763,85.10907916283352,40.744778,-73.97589,2017-08-18 07:08:00
406,2017-08-18 07:08:44,2017-08-18 07:15:30,,,,,,,,,,,,,379.0,W 31 St & 7 Ave,40.749156,-73.9916,527.0,E 33 St & 2 Ave,40.744023,-73.976056,30106.0,Subscriber,1982.0,1.0,end,3733031,1410.126533154777,85.10907916283352,40.744778,-73.97589,2017-08-18 07:08:00
2171,2017-08-19 10:58:19,2017-08-19 11:34:31,,,,,,,,,,,,,279.0,Peck Slip & Front St,40.707873,-74.00167,457.0,Broadway & W 58 St,40.76695317,-73.98169333,16150.0,Subscriber,1970.0,1.0,end,3734164,6850.382845899487,89.86889472742536,40.76768,-73.98216,2017-08-19 10:58:00
771,2017-08-19 10:58:37,2017-08-19 11:11:28,,,,,,,,,,,,,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,457.0,Broadway & W 58 St,40.76695317,-73.98169333,26649.0,Customer,,0.0,end,3734164,1642.351504119836,89.86889472742536,40.76768,-73.98216,2017-08-19 10:58:00
782,2017-08-19 10:58:44,2017-08-19 11:11:46,,,,,,,,,,,,,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,457.0,Broadway & W 58 St,40.76695317,-73.98169333,15958.0,Customer,,0.0,end,3734164,1642.351504119836,89.86889472742536,40.76768,-73.98216,2017-08-19 10:58:00
411,2017-08-22 16:24:00,2017-08-22 16:30:52,,,,,,,,,,,,,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,3259.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,27153.0,Subscriber,1991.0,1.0,end,3736423,892.7782266965687,33.56018078176858,40.749638,-73.99905,2017-08-22 16:30:00
1872,2017-08-22 16:29:50,2017-08-22 17:01:02,,,,,,,,,,,,,426.0,West St & Chambers St,40.71754834,-74.01322069,3259.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,24957.0,Subscriber,1959.0,1.0,end,3736423,3762.681248703183,33.56018078176858,40.749638,-73.99905,2017-08-22 16:30:00
503,2017-08-22 17:21:31,2017-08-22 17:29:55,,,,,,,,,,,,,382.0,University Pl & E 14 St,40.73492695,-73.99200509,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,15679.0,Subscriber,1979.0,2.0,end,3737016,799.5967218460848,24.693838870126132,40.72939,-73.99806,2017-08-22 17:30:00
544,2017-08-23 18:21:16,2017-08-23 18:30:21,,,,,,,,,,,,,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,25664.0,Subscriber,1979.0,1.0,start,3737219,86.47661947686186,1552.5365877302115,40.741558,-73.98536,2017-08-23 18:30:00
503,2017-08-23 18:22:25,2017-08-23 18:30:49,,,,,,,,,,,,,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,26699.0,Subscriber,1975.0,1.0,end,3737219,915.0056382235404,86.47661947686186,40.741558,-73.98536,2017-08-23 18:30:00
364,2017-08-23 18:23:51,2017-08-23 18:29:56,,,,,,,,,,,,,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,498.0,Broadway & W 32 St,40.74854862,-73.98808416,27020.0,Subscriber,1987.0,1.0,start,3737219,86.47661947686186,810.492204832676,40.741558,-73.98536,2017-08-23 18:30:00
1221,2017-08-24 09:00:30,2017-08-24 09:20:51,,,,,,,,,,,,,536.0,1 Ave & E 30 St,40.74144387,-73.97536082,3156.0,E 72 St & York Ave,40.76663814,-73.95348296,17504.0,Subscriber,,0.0,start,3748494,96.75994347803199,3448.491949352125,40.740643,-73.97581,2017-08-24 09:20:00
596,2017-08-24 09:09:14,2017-08-24 09:19:10,,,,,,,,,,,,,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,536.0,1 Ave & E 30 St,40.74144387,-73.97536082,28403.0,Subscriber,1982.0,1.0,end,3748494,2430.120480403551,96.75994347803199,40.740643,-73.97581,2017-08-24 09:20:00
272,2017-08-24 09:14:49,2017-08-24 09:19:21,,,,,,,,,,,,,536.0,1 Ave & E 30 St,40.74144387,-73.97536082,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,20777.0,Subscriber,1982.0,1.0,start,3748494,96.75994347803199,601.0023386452992,40.740643,-73.97581,2017-08-24 09:20:00
822,2017-08-24 09:19:30,2017-08-24 09:33:12,,,,,,,,,,,,,536.0,1 Ave & E 30 St,40.74144387,-73.97536082,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,28403.0,Subscriber,1988.0,2.0,start,3748494,96.75994347803199,3089.110620616731,40.740643,-73.97581,2017-08-24 09:20:00
2146,2017-08-24 09:23:36,2017-08-24 09:59:23,,,,,,,,,,,,,384.0,Fulton St & Washington Ave,40.683048,-73.964915,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,30364.0,Subscriber,1984.0,1.0,end,3739447,6491.309978152127,72.10806954246536,40.738903,-73.98731,2017-08-24 10:00:00
1579,2017-08-24 09:59:25,2017-08-24 10:25:44,,,,,,,,,,,,,376.0,John St & William St,40.70862144,-74.00722156,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,28980.0,Subscriber,1994.0,2.0,end,3739447,3762.0905038045976,72.10806954246536,40.738903,-73.98731,2017-08-24 10:00:00
459,2017-08-24 09:59:48,2017-08-24 10:07:27,,,,,,,,,,,,,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,29330.0,Subscriber,1984.0,1.0,start,3739447,72.10806954246536,1701.9062808751316,40.738903,-73.98731,2017-08-24 10:00:00
840,2017-08-24 17:26:08,2017-08-24 17:40:09,,,,,,,,,,,,,3223.0,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,3176.0,W 64 St & West End Ave,40.77452835,-73.98753759,29766.0,Subscriber,1984.0,1.0,start,3738013,78.25230980276727,2387.154770052257,40.758327,-73.96894,2017-08-24 17:40:00
656,2017-08-24 17:28:24,2017-08-24 17:39:21,,,,,,,,,,,,,3223.0,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,527.0,E 33 St & 2 Ave,40.744023,-73.976056,24880.0,Subscriber,1987.0,1.0,start,3738013,78.25230980276727,1699.737695705069,40.758327,-73.96894,2017-08-24 17:40:00
265,2017-08-24 17:36:14,2017-08-24 17:40:40,,,,,,,,,,,,,3459.0,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,3462.0,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344,20294.0,Subscriber,1993.0,1.0,start,3738013,83.16586381943667,820.5910310373474,40.758327,-73.96894,2017-08-24 17:40:00
707,2017-08-24 17:39:17,2017-08-24 17:51:04,,,,,,,,,,,,,3223.0,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,3236.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,29002.0,Subscriber,1977.0,1.0,start,3738013,78.25230980276727,2095.122420005689,40.758327,-73.96894,2017-08-24 17:40:00
767,2017-08-24 17:39:21,2017-08-24 17:52:09,,,,,,,,,,,,,3223.0,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,16744.0,Subscriber,1978.0,1.0,start,3738013,78.25230980276727,2983.955925830185,40.758327,-73.96894,2017-08-24 17:40:00
575,2017-08-24 17:39:43,2017-08-24 17:49:19,,,,,,,,,,,,,3459.0,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,3466.0,W 45 St & 6 Ave,40.75668720603179,-73.98257732391357,16682.0,Subscriber,1957.0,1.0,start,3738013,83.16586381943667,1163.0265047416992,40.758327,-73.96894,2017-08-24 17:40:00
1107,2017-08-24 17:39:45,2017-08-24 17:58:13,,,,,,,,,,,,,3223.0,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,29910.0,Subscriber,1987.0,1.0,start,3738013,78.25230980276727,2350.902408042337,40.758327,-73.96894,2017-08-24 17:40:00
555,2017-08-24 17:40:32,2017-08-24 17:49:48,,,,,,,,,,,,,3223.0,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,518.0,E 39 St & 2 Ave,40.74780373,-73.9734419,28221.0,Subscriber,1985.0,1.0,start,3738013,78.25230980276727,1230.0484267721044,40.758327,-73.96894,2017-08-24 17:40:00
499,2017-08-24 17:40:39,2017-08-24 17:48:58,,,,,,,,,,,,,519.0,Pershing Square North,40.751873,-73.977706,3459.0,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,15012.0,Subscriber,1982.0,1.0,end,3738013,1029.6674648460003,83.16586381943667,40.758327,-73.96894,2017-08-24 17:40:00
1463,2017-08-25 09:16:19,2017-08-25 09:40:43,,,,,,,,,,,,,402.0,Broadway & E 22 St,40.7403432,-73.98955109,530.0,11 Ave & W 59 St,40.771522,-73.990541,27751.0,Subscriber,1971.0,2.0,start,3737204,53.36579294847534,3521.1327908476533,40.739864,-73.989586,2017-08-25 09:40:00
725,2017-08-25 09:39:21,2017-08-25 09:51:26,,,,,,,,,,,,,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,402.0,Broadway & E 22 St,40.7403432,-73.98955109,28879.0,Subscriber,1988.0,2.0,end,3737204,1652.8351016860838,53.36579294847534,40.739864,-73.989586,2017-08-25 09:40:00
1449,2017-08-25 09:39:28,2017-08-25 10:03:38,,,,,,,,,,,,,402.0,Broadway & E 22 St,40.7403432,-73.98955109,490.0,8 Ave & W 33 St,40.751551,-73.993934,29857.0,Subscriber,1981.0,2.0,start,3737204,53.36579294847534,1350.1715708813088,40.739864,-73.989586,2017-08-25 09:40:00
461,2017-08-25 09:40:26,2017-08-25 09:48:08,,,,,,,,,,,,,465.0,Broadway & W 41 St,40.75513557,-73.98658032,402.0,Broadway & E 22 St,40.7403432,-73.98955109,15971.0,Subscriber,1974.0,1.0,end,3737204,1716.8965435988466,53.36579294847534,40.739864,-73.989586,2017-08-25 09:40:00
878,2017-08-25 09:40:57,2017-08-25 09:55:35,,,,,,,,,,,,,317.0,E 6 St & Avenue B,40.72453734,-73.98185424,402.0,Broadway & E 22 St,40.7403432,-73.98955109,25243.0,Subscriber,1973.0,2.0,end,3737204,1824.5244422647004,53.36579294847534,40.739864,-73.989586,2017-08-25 09:40:00
84,2017-08-27 13:44:18,2017-08-27 13:45:42,,,,,,,,,,,,,3364.0,Carroll St & 5 Ave,40.6751622,-73.9814832,3368.0,5 Ave & 3 St,40.6728155,-73.98352355,16150.0,Subscriber,1980.0,1.0,end,3738718,273.88160969850355,43.344548552570245,40.67302,-73.983086,2017-08-27 13:45:00
1227,2017-08-27 13:54:45,2017-08-27 14:15:12,,,,,,,,,,,,,3050.0,Putnam Ave & Throop Ave,40.6851532,-73.94111,471.0,Grand St & Havemeyer St,40.71286844,-73.95698119,16485.0,Subscriber,1994.0,2.0,end,3739307,3395.2193863200687,76.05958136765578,40.713398,-73.95641,2017-08-27 14:15:00
1164,2017-08-27 22:10:39,2017-08-27 22:30:04,,,,,,,,,,,,,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,25678.0,Customer,1975.0,1.0,end,3738417,2947.404737845507,27.840866574540215,40.730324,-74.00247,2017-08-27 22:30:00
435,2017-08-27 22:22:03,2017-08-27 22:29:18,,,,,,,,,,,,,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,19803.0,Subscriber,1985.0,2.0,end,3738417,1159.9623519578984,27.840866574540215,40.730324,-74.00247,2017-08-27 22:30:00
682,2017-08-28 09:30:44,2017-08-28 09:42:06,,,,,,,,,,,,,3233.0,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,513.0,W 56 St & 10 Ave,40.768254,-73.988639,30177.0,Subscriber,1955.0,2.0,start,3739243,98.5102314254774,1553.8154212104048,40.756493,-73.978676,2017-08-28 09:30:00
312,2017-08-29 08:05:15,2017-08-29 08:10:28,,,,,,,,,,,,,3422.0,Columbia St & Degraw St,40.6859296,-74.00242364,3409.0,Bergen St & Smith St,40.6867443,-73.99063168,27817.0,Subscriber,1976.0,1.0,end,3739804,1056.2549712758466,84.98138622868092,40.687363,-73.99004,2017-08-29 08:10:00
242,2017-08-29 08:10:48,2017-08-29 08:14:51,,,,,,,,,,,,,3308.0,Kane St & Clinton St,40.6861758,-73.99645295,3409.0,Bergen St & Smith St,40.6867443,-73.99063168,30127.0,Subscriber,1971.0,1.0,end,3739804,556.6053772745544,84.98138622868092,40.687363,-73.99004,2017-08-29 08:10:00
1597,2017-08-31 18:48:24,2017-08-31 19:15:02,,,,,,,,,,,,,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,422.0,W 59 St & 10 Ave,40.770513,-73.988038,15728.0,Subscriber,1992.0,2.0,start,3740971,19.909783111337834,3022.023989717522,40.74463,-73.99898,2017-08-31 19:15:00
1584,2017-08-31 18:48:28,2017-08-31 19:14:52,,,,,,,,,,,,,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,422.0,W 59 St & 10 Ave,40.770513,-73.988038,16395.0,Subscriber,1991.0,1.0,start,3740971,19.909783111337834,3022.023989717522,40.74463,-73.99898,2017-08-31 19:15:00
1428,2017-09-01 11:06:16,2017-09-01 11:30:04,,,,,,,,,,,,,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,3461.0,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,18118.0,Customer,,0.0,start,3741768,54.64929899861753,2667.6364161501588,40.729984,-73.98666,2017-09-01 11:30:00
1429,2017-09-01 11:06:16,2017-09-01 11:30:06,,,,,,,,,,,,,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,3461.0,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,15157.0,Customer,,0.0,start,3741768,54.64929899861753,2667.6364161501588,40.729984,-73.98666,2017-09-01 11:30:00
1443,2017-09-01 11:06:20,2017-09-01 11:30:24,,,,,,,,,,,,,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,3461.0,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,20710.0,Customer,,0.0,start,3741768,54.64929899861753,2667.6364161501588,40.729984,-73.98666,2017-09-01 11:30:00
1408,2017-09-01 11:06:25,2017-09-01 11:29:53,,,,,,,,,,,,,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,3461.0,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,14833.0,Customer,,0.0,start,3741768,54.64929899861753,2667.6364161501588,40.729984,-73.98666,2017-09-01 11:30:00
1154,2017-09-01 11:30:21,2017-09-01 11:49:36,,,,,,,,,,,,,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,411.0,E 6 St & Avenue D,40.72228087,-73.97668709,28368.0,Subscriber,1958.0,1.0,start,3741768,54.64929899861753,1199.9754284396315,40.729984,-73.98666,2017-09-01 11:30:00
1555,2017-09-01 16:34:19,2017-09-01 17:00:15,,,,,,,,,,,,,3293.0,W 92 St & Broadway,40.7921,-73.9739,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,29561.0,Subscriber,1985.0,1.0,start,3743219,20.211843295214145,3079.8736504335925,40.792095,-73.97366,2017-09-01 17:00:00
173,2017-09-01 16:57:04,2017-09-01 16:59:58,,,,,,,,,,,,,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,27407.0,Subscriber,1972.0,1.0,end,3742685,588.3424066397998,52.20682565183752,40.742615,-73.99672,2017-09-01 17:00:00
1592,2017-09-01 18:00:18,2017-09-01 18:26:50,,,,,,,,,,,,,456.0,E 53 St & Madison Ave,40.7597108,-73.97402311,3226.0,W 82 St & Central Park West,40.78275,-73.97137,24893.0,Subscriber,1972.0,2.0,start,3743863,32.70826499780454,2591.6814995805503,40.759552,-73.97435,2017-09-01 18:00:00
405,2017-09-03 19:07:03,2017-09-03 19:13:49,,,,,,,,,,,,,279.0,Peck Slip & Front St,40.707873,-74.00167,295.0,Pike St & E Broadway,40.71406667,-73.99293911,16883.0,Subscriber,1991.0,1.0,end,3742583,1014.4425880845024,51.283622482727715,40.713764,-73.99248,2017-09-03 19:13:00
1723,2017-09-03 20:39:27,2017-09-03 21:08:11,,,,,,,,,,,,,3048.0,Putnam Ave & Nostrand Ave,40.68402,-73.94977,437.0,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,27315.0,Subscriber,1985.0,1.0,end,3741938,246.44140384354984,92.58395980702875,40.681805,-73.94987,2017-09-03 20:40:00
290,2017-09-08 09:11:06,2017-09-08 09:15:56,,,,,,,,,,,,,2023.0,E 55 St & Lexington Ave,40.75968085,-73.97031366,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,14728.0,Subscriber,1965.0,2.0,end,3745953,397.2890711819656,86.91406246488344,40.75738,-73.966705,2017-09-08 09:11:00
664,2017-09-12 07:38:13,2017-09-12 07:49:17,,,,,,,,,,,,,297.0,E 15 St & 3 Ave,40.734232,-73.986923,379.0,W 31 St & 7 Ave,40.749156,-73.9916,18074.0,Subscriber,1985.0,1.0,end,3748351,1764.6099290871014,61.20948533629439,40.749706,-73.99157,2017-09-12 07:50:00
504,2017-09-12 07:42:27,2017-09-12 07:50:52,,,,,,,,,,,,,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,379.0,W 31 St & 7 Ave,40.749156,-73.9916,14842.0,Subscriber,1961.0,1.0,end,3748351,1323.1327946079693,61.20948533629439,40.749706,-73.99157,2017-09-12 07:50:00
455,2017-09-12 07:49:27,2017-09-12 07:57:02,,,,,,,,,,,,,402.0,Broadway & E 22 St,40.7403432,-73.98955109,379.0,W 31 St & 7 Ave,40.749156,-73.9916,25615.0,Subscriber,1957.0,1.0,end,3748351,1054.898578499375,61.20948533629439,40.749706,-73.99157,2017-09-12 07:50:00
602,2017-09-12 07:50:07,2017-09-12 08:00:10,,,,,,,,,,,,,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,15490.0,Subscriber,1981.0,1.0,start,3748351,76.91246490041402,1310.5426083235384,40.749706,-73.99157,2017-09-12 07:50:00
433,2017-09-12 07:50:56,2017-09-12 07:58:10,,,,,,,,,,,,,379.0,W 31 St & 7 Ave,40.749156,-73.9916,497.0,E 17 St & Broadway,40.73704984,-73.99009296,26024.0,Subscriber,1958.0,1.0,start,3748351,61.20948533629439,1412.79330422057,40.749706,-73.99157,2017-09-12 07:50:00
669,2017-09-12 08:38:43,2017-09-12 08:49:52,,,,,,,,,,,,,498.0,Broadway & W 32 St,40.74854862,-73.98808416,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,15563.0,Customer,,0.0,end,3748231,1624.3076956050825,46.95205334055308,40.753143,-73.96978,2017-09-12 08:50:00
92,2017-09-12 08:49:20,2017-09-12 08:50:53,,,,,,,,,,,,,441.0,E 52 St & 2 Ave,40.756014,-73.967416,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,30278.0,Subscriber,1991.0,1.0,end,3748231,376.25141379565514,46.95205334055308,40.753143,-73.96978,2017-09-12 08:50:00
890,2017-09-12 11:15:42,2017-09-12 11:30:33,,,,,,,,,,,,,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,26095.0,Subscriber,1984.0,1.0,end,3748533,1510.7654951476713,76.16757445287259,40.758633,-73.96579,2017-09-12 11:30:00
765,2017-09-12 11:17:14,2017-09-12 11:30:00,,,,,,,,,,,,,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,28960.0,Subscriber,1958.0,0.0,end,3748533,1989.56139913877,76.16757445287259,40.758633,-73.96579,2017-09-12 11:30:00
355,2017-09-12 11:24:10,2017-09-12 11:30:05,,,,,,,,,,,,,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,30780.0,Subscriber,1957.0,1.0,end,3748533,996.3965440657716,76.16757445287259,40.758633,-73.96579,2017-09-12 11:30:00
382,2017-09-13 21:08:49,2017-09-13 21:15:11,,,,,,,,,,,,,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,382.0,University Pl & E 14 St,40.73492695,-73.99200509,18366.0,Subscriber,1975.0,1.0,end,3749784,790.6571475206058,40.03742426117211,40.735203,-73.9917,2017-09-13 21:15:00
282,2017-09-14 17:41:10,2017-09-14 17:45:53,,,,,,,,,,,,,377.0,6 Ave & Canal St,40.72243797,-74.00566443,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,19782.0,Subscriber,1976.0,2.0,end,3749952,498.366046304868,85.23490612987506,40.718628,-74.00255,2017-09-14 17:45:00
1273,2017-09-14 17:44:43,2017-09-14 18:05:57,,,,,,,,,,,,,3258.0,W 27 St & 10 Ave,40.75018156325683,-74.00218427181244,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,17311.0,Subscriber,1982.0,1.0,end,3749952,3508.7363170858025,85.23490612987506,40.718628,-74.00255,2017-09-14 17:45:00
617,2017-09-14 17:45:54,2017-09-14 17:56:11,,,,,,,,,,,,,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,426.0,West St & Chambers St,40.71754834,-74.01322069,18135.0,Subscriber,1970.0,0.0,start,3749952,85.23490612987506,907.2813483555146,40.718628,-74.00255,2017-09-14 17:45:00
188,2017-09-14 18:16:16,2017-09-14 18:19:24,,,,,,,,,,,,,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,27029.0,Subscriber,1984.0,1.0,end,3750172,815.8289729520038,23.03040972250164,40.76713,-73.99373,2017-09-14 18:17:00
1637,2017-09-15 21:22:32,2017-09-15 21:49:50,,,,,,,,,,,,,382.0,University Pl & E 14 St,40.73492695,-73.99200509,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,26928.0,Subscriber,1981.0,1.0,end,3752230,2832.5412827326886,38.7583249564387,40.7603,-73.99499,2017-09-15 21:50:00
3992,2017-09-16 15:33:16,2017-09-16 16:39:48,,,,,,,,,,,,,3374.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3165.0,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,26327.0,Customer,,0.0,end,3752005,3102.601662299897,51.71511226061781,40.77622,-73.97596,2017-09-16 16:40:00
1717,2017-09-16 16:11:25,2017-09-16 16:40:03,,,,,,,,,,,,,3295.0,Central Park W & W 96 St,40.79127,-73.964839,3165.0,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,25884.0,Customer,,0.0,end,3752005,1917.6205191188049,51.71511226061781,40.77622,-73.97596,2017-09-16 16:40:00
499,2017-09-16 16:31:44,2017-09-16 16:40:03,,,,,,,,,,,,,3165.0,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,499.0,Broadway & W 60 St,40.76915505,-73.98191841,15699.0,Subscriber,1970.0,1.0,start,3752005,51.71511226061781,932.1487733621536,40.77622,-73.97596,2017-09-16 16:40:00
401,2017-09-16 16:39:53,2017-09-16 16:46:35,,,,,,,,,,,,,3165.0,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3160.0,Central Park West & W 76 St,40.77896784,-73.97374737,28724.0,Subscriber,1985.0,2.0,start,3752005,51.71511226061781,357.86812800081464,40.77622,-73.97596,2017-09-16 16:40:00
1118,2017-09-16 16:39:58,2017-09-16 16:58:37,,,,,,,,,,,,,3165.0,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,3136.0,5 Ave & E 63 St,40.766368,-73.971518,15578.0,Subscriber,1967.0,1.0,start,3752005,51.71511226061781,1157.5967207261467,40.77622,-73.97596,2017-09-16 16:40:00
301,2017-09-17 11:20:25,2017-09-17 11:25:26,,,,,,,,,,,,,532.0,S 5 Pl & S 4 St,40.710451,-73.960876,539.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,27720.0,Subscriber,1990.0,2.0,start,3752206,86.4357316707803,508.0040293745375,40.710785,-73.95995,2017-09-17 11:20:00
752,2017-09-17 11:20:31,2017-09-17 11:33:04,,,,,,,,,,,,,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,532.0,S 5 Pl & S 4 St,40.710451,-73.960876,30643.0,Subscriber,1985.0,2.0,end,3752206,2471.971707182798,86.4357316707803,40.710785,-73.95995,2017-09-17 11:20:00
832,2017-09-17 13:10:59,2017-09-17 13:24:52,,,,,,,,,,,,,312.0,Allen St & Stanton St,40.722055,-73.989111,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,18063.0,Subscriber,1986.0,1.0,start,3752529,50.2174711055189,1118.9291497322754,40.721767,-73.98957,2017-09-17 13:11:00
