tripduration,starttime,stoptime,start_station_id,start station name,start station latitude,start station longitude,end_station_id,end station name,end station latitude,end station longitude,bike_id,usertype,birth year,gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m
436,2019-06-26 20:44:18.946,2019-06-26 20:51:35.129,3711.0,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17837,Subscriber,1980,1,end,4162085,1451.0840498924517,23.443206462686497
822,2019-06-27 17:20:36.322,2019-06-27 17:34:19.027,3585.0,Union St & Bedford Ave,40.6691783,-73.9554162,3047.0,Halsey St & Tompkins Ave,40.6823687,-73.944118,32278,Subscriber,1959,1,start,4164378,16.45728398082343,1752.8955181060858
296,2019-06-27 20:59:27.068,2019-06-27 21:04:23.626,3409.0,Bergen St & Smith St,40.6867443,-73.99063168,3412.0,Pacific St & Nevins St,40.6853761,-73.98302136,29086,Subscriber,1969,1,end,4160097,675.6393095891096,84.32901653739158
1533,2019-06-30 00:00:42.792,2019-06-30 00:26:15.923,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,14573,Customer,1969,0,end,4171026,4206.641658281937,35.64381934785636
1504,2019-06-30 00:00:54.745,2019-06-30 00:25:59.670,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,29356,Subscriber,1988,1,end,4171026,4206.641658281937,35.64381934785636
422,2019-07-01 11:45:26.532,2019-07-01 11:52:29.461,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,19361,Subscriber,1964,1,start,4162965,97.91163718600274,1189.0431863118947
1002,2019-07-01 11:51:56.789,2019-07-01 12:08:39.087,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,27973,Subscriber,1988,1,both,4162965,97.91163718600274,97.91163718600274
252,2019-07-01 11:52:36.518,2019-07-01 11:56:48.556,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,3236.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,16973,Subscriber,1963,1,start,4162965,97.91163718600274,815.4761727929287
467,2019-07-01 18:27:08.715,2019-07-01 18:34:56.245,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,14959,Customer,1983,1,start,4163767,25.065327202099176,285.75962435308014
224,2019-07-01 18:31:54.602,2019-07-01 18:35:38.624,497.0,E 17 St & Broadway,40.73704984,-73.99009296,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,25624,Subscriber,1975,2,end,4163767,668.1635143524934,25.065327202099176
866,2019-07-01 18:34:03.424,2019-07-01 18:48:29.484,490.0,8 Ave & W 33 St,40.751551,-73.993934,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,15350,Subscriber,1950,2,end,4163767,1986.5423758991114,25.065327202099176
846,2019-07-01 18:34:23.542,2019-07-01 18:48:29.605,490.0,8 Ave & W 33 St,40.751551,-73.993934,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,27171,Subscriber,1991,1,end,4163767,1986.5423758991114,25.065327202099176
838,2019-07-01 18:34:37.117,2019-07-01 18:48:35.317,490.0,8 Ave & W 33 St,40.751551,-73.993934,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,31112,Customer,1996,1,end,4163767,1986.5423758991114,25.065327202099176
337,2019-07-01 18:34:52.873,2019-07-01 18:40:30.722,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,3733.0,Avenue C & E 18 St,40.730563,-73.973984,15065,Subscriber,1962,2,start,4163767,25.065327202099176,925.6407378797084
2687,2019-07-01 22:42:25.508,2019-07-01 23:27:13.333,490.0,8 Ave & W 33 St,40.751551,-73.993934,3763.0,Wyckoff Av & Jefferson St,40.707165,-73.923711,25090,Subscriber,1988,1,start,4163694,81.09418672731579,7721.263282728012
379,2019-07-01 22:43:00.220,2019-07-01 22:49:19.711,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,490.0,8 Ave & W 33 St,40.751551,-73.993934,15031,Subscriber,1991,1,end,4163694,1099.870707912118,81.09418672731579
471,2019-07-02 10:22:25.823,2019-07-02 10:30:17.802,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,518.0,E 39 St & 2 Ave,40.74780373,-73.9734419,20139,Subscriber,1962,1,end,4163347,1623.7574231912713,76.31608911701191
565,2019-07-03 13:56:27.944,2019-07-03 14:05:53.010,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,35178,Subscriber,1991,1,end,4164117,2576.595947594519,88.84312451222877
608,2019-07-03 14:05:11.491,2019-07-03 14:15:19.575,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,34104,Subscriber,1991,1,start,4164117,85.10699042546472,2559.364488533018
995,2019-07-03 14:05:21.205,2019-07-03 14:21:56.364,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,25199,Subscriber,1983,1,end,4164117,2942.073712532804,88.84312451222877
402,2019-07-03 14:10:42.074,2019-07-03 14:17:24.218,3057.0,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,3064.0,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,26618,Subscriber,1984,1,end,4164844,918.1024576947991,74.64258604216539
1023,2019-07-07 14:53:25.312,2019-07-07 15:10:28.962,441.0,E 52 St & 2 Ave,40.756014,-73.967416,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,35195,Subscriber,1965,2,start,4165675,86.03116660798266,1749.7843750748582
307,2019-07-07 15:09:52.147,2019-07-07 15:14:59.877,441.0,E 52 St & 2 Ave,40.756014,-73.967416,2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,18990,Subscriber,1958,1,start,4165675,86.03116660798266,803.3127183844731
2795,2019-07-09 20:44:02.750,2019-07-09 21:30:37.818,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,27262,Subscriber,1991,1,end,4167491,2246.9656890984497,20.06542719533374
618,2019-07-09 21:19:55.703,2019-07-09 21:30:13.734,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,151.0,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,26464,Subscriber,1996,1,start,4167491,20.06542719533374,2391.511890806476
110,2019-07-09 21:27:53.869,2019-07-09 21:29:43.874,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,20736,Subscriber,1995,1,start,4167491,20.06542719533374,335.725751620796
627,2019-07-09 21:29:23.427,2019-07-09 21:39:50.842,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,34396,Subscriber,1992,1,end,4167491,1535.5719434162634,20.06542719533374
2222,2019-07-09 21:40:19.770,2019-07-09 22:17:22.514,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,30855,Subscriber,1985,1,start,4167253,49.061528076814255,1193.4518472520938
482,2019-07-09 21:48:12.530,2019-07-09 21:56:14.781,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,27510,Subscriber,1970,2,start,4167258,27.424259168565975,1637.3685991722778
8471,2019-07-10 14:40:39.737,2019-07-10 17:01:51.353,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,28191,Subscriber,1977,2,both,4169629,27.778117818243622,27.778117818243622
1016,2019-07-11 08:55:14.112,2019-07-11 09:12:10.595,3733.0,Avenue C & E 18 St,40.730563,-73.973984,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,24852,Subscriber,1972,1,end,4168666,2753.2965503506625,38.45225977730746
551,2019-07-11 09:02:50.133,2019-07-11 09:12:01.630,465.0,Broadway & W 41 St,40.75513557,-73.98658032,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,31211,Subscriber,1989,1,end,4168666,945.2786819227017,38.45225977730746
333,2019-07-11 09:06:29.520,2019-07-11 09:12:02.563,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,30607,Subscriber,1989,1,end,4168666,976.8535367527118,38.45225977730746
363,2019-07-11 09:11:59.004,2019-07-11 09:18:02.058,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,39571,Subscriber,1992,1,end,4168666,791.9715145182047,38.45225977730746
1334,2019-07-11 11:36:56.711,2019-07-11 11:59:11.291,3674.0,Jay St & York St,40.70140317257725,-73.98672670125961,387.0,Centre St & Chambers St,40.71273266,-74.0046073,27051,Customer,1969,0,end,4168929,1959.3141531855163,63.65794116032095
355,2019-07-12 08:21:45.194,2019-07-12 08:27:40.476,365.0,Fulton St & Grand Ave,40.68223166,-73.9614583,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,30025,Subscriber,1975,1,start,4168887,20.806666956171846,1836.3311771077201
998,2019-07-12 14:07:59.608,2019-07-12 14:24:37.972,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,3167.0,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,18998,Subscriber,1990,2,end,4169691,2633.9688048765643,35.23947032896355
1853,2019-07-12 14:15:16.030,2019-07-12 14:46:09.792,484.0,W 44 St & 5 Ave,40.75500254,-73.98014437,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,28055,Subscriber,1949,1,end,4169334,2546.174497591681,21.244024820763716
655,2019-07-12 14:15:23.961,2019-07-12 14:26:19.929,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,493.0,W 45 St & 6 Ave,40.7568001,-73.98291153,17548,Subscriber,1970,1,start,4169334,21.244024820763716,2559.633543518144
627,2019-07-12 14:24:25.986,2019-07-12 14:34:53.724,3167.0,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,3283.0,W 89 St & Columbus Ave,40.7882213,-73.97041561,18210,Subscriber,1961,2,start,4169691,35.23947032896355,1264.3114916504
455,2019-07-12 16:11:43.852,2019-07-12 16:19:19.134,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,29429,Subscriber,1983,1,start,4169042,49.061528076814255,1159.8407921106998
962,2019-07-12 16:31:11.958,2019-07-12 16:47:14.495,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,3461.0,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,35155,Subscriber,1990,1,start,4169068,75.950364928311,2332.0007809552917
1143,2019-07-12 16:47:19.019,2019-07-12 17:06:22.135,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,26510,Customer,1969,0,start,4169068,75.950364928311,2164.0878776158397
1193,2019-07-12 16:47:33.779,2019-07-12 17:07:27.294,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,21579,Subscriber,1980,1,end,4169068,2551.8566893402754,75.950364928311
866,2019-07-12 16:47:53.536,2019-07-12 17:02:20.365,3687.0,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,39053,Subscriber,1991,1,end,4169068,2691.4879225936597,75.950364928311
349,2019-07-12 18:09:21.308,2019-07-12 18:15:11.060,3629.0,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928,3511.0,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,28988,Subscriber,1991,1,start,4170673,17.747278318250054,911.6219054671324
663,2019-07-15 19:25:39.070,2019-07-15 19:36:42.691,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,39863,Subscriber,1981,1,end,4177969,1479.0569465261897,60.34413843961509
216,2019-07-15 19:31:34.674,2019-07-15 19:35:10.958,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,29309,Subscriber,1986,1,end,4177969,466.05515990661667,60.34413843961509
219,2019-07-15 19:34:16.014,2019-07-15 19:37:55.718,3495.0,E 114 St & 1 Ave,40.7945663,-73.9362541,3496.0,1 Ave & E 110 St,40.7923272,-73.9383,32419,Subscriber,1988,2,start,4173633,87.34753628617331,387.4895155651353
668,2019-07-15 19:35:03.757,2019-07-15 19:46:12.523,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,405.0,Washington St & Gansevoort St,40.739323,-74.008119,34329,Customer,1969,0,start,4177969,60.34413843961509,712.0640806871019
626,2019-07-15 19:35:31.380,2019-07-15 19:45:58.332,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,405.0,Washington St & Gansevoort St,40.739323,-74.008119,29155,Customer,1969,0,start,4177969,60.34413843961509,712.0640806871019
677,2019-07-15 19:36:08.654,2019-07-15 19:47:26.367,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,38687,Subscriber,1989,2,start,4177969,60.34413843961509,1309.5796207641806
1284,2019-07-15 19:36:20.311,2019-07-15 19:57:44.714,519.0,Pershing Square North,40.751873,-73.977706,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,39236,Subscriber,1993,1,end,4177969,3198.8516469921574,60.34413843961509
824,2019-07-17 17:06:55.727,2019-07-17 17:20:39.925,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,341.0,Stanton St & Mangin St,40.71782143,-73.97628939,28583,Subscriber,1989,1,start,4174314,25.065327202099176,2085.606529615565
352,2019-07-18 10:08:48.851,2019-07-18 10:14:41.698,3235.0,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,39220,Subscriber,1959,1,start,4174248,88.19846335210714,1059.8731727112536
525,2019-07-19 19:20:05.771,2019-07-19 19:28:51.093,3452.0,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,3453.0,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,38414,Subscriber,1988,2,end,4173687,560.5767059198879,90.0019691765989
128,2019-07-20 15:42:06.365,2019-07-20 15:44:14.646,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,38858,Subscriber,1961,1,start,4174320,97.57711173345606,330.61402234796344
1829,2019-07-22 21:43:14.611,2019-07-22 22:13:44.149,303.0,Mercer St & Spring St,40.72362738,-73.99949601,3118.0,McGuinness Blvd & Eagle St,40.73555,-73.95284,35224,Subscriber,1968,1,start,4179059,59.766030243219234,4136.463682228851
664,2019-07-23 14:54:30.342,2019-07-23 15:05:34.666,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,15718,Subscriber,1997,2,end,4176548,2853.244241464103,97.76276283477412
855,2019-07-23 14:55:43.479,2019-07-23 15:09:59.393,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,38096,Subscriber,1995,1,start,4176548,97.76276283477412,2944.388064355092
2909,2019-07-24 09:50:58.616,2019-07-24 10:39:28.166,3387.0,E 106 St & Madison Ave,40.7934337,-73.94945003,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,38450,Subscriber,1961,1,end,4177260,6538.525820423791,44.21082718600604
1774,2019-07-24 10:09:49.495,2019-07-24 10:39:23.501,402.0,Broadway & E 22 St,40.7403432,-73.98955109,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,35244,Subscriber,1978,1,end,4177260,470.01778191112754,44.21082718600604
319,2019-07-24 10:38:46.893,2019-07-24 10:44:05.962,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,38627,Subscriber,1988,1,start,4177260,44.21082718600604,609.5182401216392
1091,2019-07-24 10:39:49.467,2019-07-24 10:58:00.569,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151,25265,Subscriber,1976,1,start,4177260,44.21082718600604,2747.127086413837
528,2019-07-24 10:39:57.168,2019-07-24 10:48:45.659,212.0,W 16 St & The High Line,40.74334935,-74.00681753,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,16369,Subscriber,1986,1,end,4177260,1262.2722692764999,44.21082718600604
1429,2019-07-25 10:46:36.785,2019-07-25 11:10:26.440,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,471.0,Grand St & Havemeyer St,40.71286844,-73.95698119,28271,Subscriber,1993,1,start,4178014,21.96687793929512,4274.742225152622
1289,2019-07-25 11:08:35.257,2019-07-25 11:30:04.472,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,319.0,Fulton St & Broadway,40.711066,-74.009447,25798,Customer,1989,1,start,4176985,84.46370132205573,2805.160198924112
187,2019-07-25 11:26:33.005,2019-07-25 11:29:40.295,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,310.0,State St & Smith St,40.68926942,-73.98912867,30414,Subscriber,1984,1,start,4176985,84.46370132205573,363.74240519501865
822,2019-07-25 19:31:01.180,2019-07-25 19:44:43.917,309.0,Murray St & West St,40.7149787,-74.013012,229.0,Great Jones St,40.72743423,-73.99379025,26356,Subscriber,1991,2,end,4177379,2130.0220977113954,20.440821827371295
405,2019-07-25 19:37:25.373,2019-07-25 19:44:10.775,229.0,Great Jones St,40.72743423,-73.99379025,3711.0,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,15377,Subscriber,1995,2,start,4177379,20.440821827371295,1124.124721097908
716,2019-07-25 19:44:21.755,2019-07-25 19:56:18.027,229.0,Great Jones St,40.72743423,-73.99379025,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,39233,Subscriber,1976,1,start,4177379,20.440821827371295,2229.36213126485
584,2019-07-25 19:45:08.642,2019-07-25 19:54:53.460,229.0,Great Jones St,40.72743423,-73.99379025,350.0,Clinton St & Grand St,40.71559509,-73.9870295,32288,Subscriber,1993,1,start,4177379,20.440821827371295,1414.5796544278219
1050,2019-07-25 19:45:28.315,2019-07-25 20:02:59.049,229.0,Great Jones St,40.72743423,-73.99379025,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,38905,Subscriber,1975,1,start,4177379,20.440821827371295,1996.6576439728447
262,2019-07-26 15:32:30.476,2019-07-26 15:36:52.772,3507.0,Park Ave & E 124 St,40.8045555,-73.9396861,3629.0,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928,39373,Subscriber,1986,1,start,4178772,77.97027566418704,884.7032033224838
531,2019-07-28 20:17:14.429,2019-07-28 20:26:05.642,426.0,West St & Chambers St,40.71754834,-74.01322069,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,25193,Subscriber,1994,1,end,4179780,1834.953934811709,69.02108213518885
521,2019-07-28 20:17:30.061,2019-07-28 20:26:11.522,426.0,West St & Chambers St,40.71754834,-74.01322069,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,21422,Subscriber,1993,2,end,4179780,1834.953934811709,69.02108213518885
511,2019-07-28 20:17:57.182,2019-07-28 20:26:28.434,426.0,West St & Chambers St,40.71754834,-74.01322069,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,35145,Subscriber,1994,2,end,4179780,1834.953934811709,69.02108213518885
320,2019-07-28 20:21:02.855,2019-07-28 20:26:23.664,405.0,Washington St & Gansevoort St,40.739323,-74.008119,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,39521,Subscriber,1996,2,end,4179780,693.9069735533797,69.02108213518885
582,2019-07-28 20:25:03.390,2019-07-28 20:34:45.970,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,39220,Subscriber,1987,1,end,4179780,1598.3456734893327,69.02108213518885
831,2019-07-29 17:45:37.460,2019-07-29 17:59:29.358,3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615,3496.0,1 Ave & E 110 St,40.7923272,-73.9383,20849,Subscriber,1991,2,start,4179423,30.15107102059168,2122.397014798484
788,2019-07-29 17:46:13.299,2019-07-29 17:59:21.344,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615,18686,Subscriber,1951,1,end,4179423,2159.044388612875,30.15107102059168
111,2019-07-29 17:58:56.395,2019-07-29 18:00:48.176,3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615,3150.0,E 85 St & York Ave,40.77536905,-73.94803392,34213,Subscriber,1980,0,start,4179423,30.15107102059168,196.2026535247674
340,2019-07-29 18:00:20.035,2019-07-29 18:06:00.399,3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615,3312.0,1 Ave & E 94 St,40.7817212,-73.94594,19788,Subscriber,1992,2,start,4179423,30.15107102059168,779.0601007848153
504,2019-07-30 08:45:52.738,2019-07-30 08:54:17.480,3349.0,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,397.0,Fulton St & Clermont Ave,40.68415748,-73.96922273,19667,Subscriber,1992,1,end,4179653,1253.8298153221594,12.881371975642505
387,2019-07-30 12:14:42.694,2019-07-30 12:21:10.492,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,25457,Subscriber,1989,1,start,4179926,16.790797149888153,898.9127399063387
1601,2019-07-30 12:20:55.552,2019-07-30 12:47:37.515,459.0,W 20 St & 11 Ave,40.746745,-74.007756,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,33952,Subscriber,1971,1,end,4179926,3773.939397832492,16.790797149888153
1362,2019-07-30 12:21:29.554,2019-07-30 12:44:11.597,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,3747.0,E 84 St & 3 Ave,40.77755374298887,-73.95512759685516,32955,Subscriber,1978,1,start,4179926,16.790797149888153,2104.041345075102
1007,2019-07-30 15:30:31.614,2019-07-30 15:47:19.227,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,3734.0,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,30008,Subscriber,1957,1,end,4179919,3229.672969536819,79.38649474332514
466,2019-07-31 08:50:25.364,2019-07-31 08:58:11.547,3637.0,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778351,313.0,Washington Ave & Park Ave,40.69610226,-73.96751037,33167,Subscriber,1980,2,end,4180985,1423.5157616988427,14.152491526451815
510,2019-07-31 08:50:30.815,2019-07-31 08:59:00.888,3429.0,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,313.0,Washington Ave & Park Ave,40.69610226,-73.96751037,39376,Subscriber,1973,1,end,4180985,1502.7151532019802,14.152491526451815
2192,2019-08-02 01:12:31.084,2019-08-02 01:49:03.958,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,3107.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,16697,Subscriber,1972,1,start,4183734,92.37626982707117,4361.4502637615005
993,2019-08-03 15:35:47.167,2019-08-03 15:52:20.644,3350.0,W 100 St & Broadway,40.7973721,-73.97041192,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,15014,Customer,1970,1,start,4183044,43.95123362662772,1494.2142605263036
910,2019-08-03 15:36:36.697,2019-08-03 15:51:47.105,3510.0,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,3350.0,W 100 St & Broadway,40.7973721,-73.97041192,35323,Subscriber,1988,1,end,4183044,2094.336172777825,43.95123362662772
1435,2019-08-05 13:20:07.283,2019-08-05 13:44:02.905,285.0,Broadway & E 14 St,40.73454567,-73.99074142,315.0,South St & Gouverneur Ln,40.70355377,-74.00670227,17597,Customer,1988,2,start,4186226,26.744808678538714,3726.023999948312
224,2019-08-05 13:40:50.111,2019-08-05 13:44:34.410,280.0,E 10 St & 5 Ave,40.73331967,-73.99510132,285.0,Broadway & E 14 St,40.73454567,-73.99074142,15007,Subscriber,1996,2,end,4186226,408.52418809399853,26.744808678538714
334,2019-08-05 13:44:42.128,2019-08-05 13:50:16.531,285.0,Broadway & E 14 St,40.73454567,-73.99074142,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,30332,Subscriber,1965,1,start,4186226,26.744808678538714,809.4547913374929
448,2019-08-05 13:45:52.499,2019-08-05 13:53:21.379,285.0,Broadway & E 14 St,40.73454567,-73.99074142,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,15419,Subscriber,1969,1,start,4186226,26.744808678538714,1129.6461500931512
464,2019-08-05 19:54:09.556,2019-08-05 20:01:54.126,3453.0,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,3715.0,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,15298,Subscriber,1982,1,start,4183639,59.60202729091014,688.8516232250422
769,2019-08-06 13:34:33.357,2019-08-06 13:47:23.054,3226.0,W 82 St & Central Park West,40.78275,-73.97137,3343.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,15677,Subscriber,1983,1,start,4184308,86.64698490021182,2131.9573825611888
478,2019-08-06 13:39:20.836,2019-08-06 13:47:19.453,3323.0,W 106 St & Central Park West,40.7981856,-73.9605909006,3226.0,W 82 St & Central Park West,40.78275,-73.97137,28633,Subscriber,1992,1,end,4184308,2027.445086296893,86.64698490021182
674,2019-08-06 17:45:26.113,2019-08-06 17:56:40.884,3418.0,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,3300.0,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,32087,Subscriber,1958,1,start,4184101,24.381158547782153,1208.140463297206
384,2019-08-06 17:45:54.899,2019-08-06 17:52:18.975,3418.0,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,3583.0,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,30865,Subscriber,1982,1,start,4184101,24.381158547782153,779.7858837942113
693,2019-08-06 19:53:53.308,2019-08-06 20:05:26.370,3050.0,Putnam Ave & Throop Ave,40.6851532,-73.94111,3067.0,Broadway & Whipple St,40.7016657,-73.9437303,33803,Customer,1988,0,end,4184878,1816.7636180993215,61.81123618082399
859,2019-08-08 19:27:01.538,2019-08-08 19:41:20.972,2022.0,E 60 St & York Ave,40.759107,-73.959223,2022.0,E 60 St & York Ave,40.759107,-73.959223,18167,Subscriber,1965,2,both,4185592,19.710504459932523,19.710504459932523
463,2019-08-08 22:29:30.681,2019-08-08 22:37:14.333,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,30977,Subscriber,1992,1,start,4189135,30.875405764535042,1619.9936748124076
439,2019-08-09 12:15:30.256,2019-08-09 12:22:49.294,386.0,Centre St & Worth St,40.71494807,-74.00234482,360.0,William St & Pine St,40.70717936,-74.00887308,38560,Customer,1995,1,start,4193004,36.82893418450663,1055.5750545453523
910,2019-08-10 08:30:35.579,2019-08-10 08:45:46.229,3136.0,5 Ave & E 63 St,40.766368,-73.971518,3282.0,5 Ave & E 88 St,40.78307,-73.95939,39561,Customer,1989,1,start,4186924,28.031429945834965,2147.429976143215
