tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m
841,2015-08-14 18:11:14,2015-08-14 18:25:16,151.0,Cleveland Pl & Spring St,40.7218158,-73.99720307,504.0,1 Ave & E 15 St,40.73221853,-73.98165557,18485.0,Subscriber,1981.0,1.0,,,,,,,,,,,,,start,3277746,54.30405169034455,1707.2525644000812
592,2015-08-14 18:11:51,2015-08-14 18:21:44,151.0,Cleveland Pl & Spring St,40.7218158,-73.99720307,402.0,Broadway & E 22 St,40.7403432,-73.98955109,18226.0,Subscriber,1978.0,1.0,,,,,,,,,,,,,start,3277746,54.30405169034455,2105.249033340131
781,2015-08-17 11:24:18,2015-08-17 11:37:20,536.0,1 Ave & E 30 St,40.74144387,-73.97536082,251.0,Mott St & Prince St,40.72317958,-73.99480012,14799.0,Subscriber,1995.0,2.0,,,,,,,,,,,,,end,3278885,2641.8053160288987,78.85008438553648
698,2015-08-17 13:20:51,2015-08-17 13:32:30,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,20602.0,Subscriber,1991.0,1.0,,,,,,,,,,,,,start,3279507,84.9106127235398,1015.7410635930245
1025,2015-08-18 19:42:49,2015-08-18 19:59:55,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,290.0,2 Ave & E 58 St,40.76020258,-73.96478473,19708.0,Subscriber,1985.0,1.0,,,,,,,,,,,,,start,3280876,86.28895987816865,213.17711090470067
273,2015-08-18 19:55:09,2015-08-18 19:59:42,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,19258.0,Subscriber,1980.0,1.0,,,,,,,,,,,,,start,3280876,86.28895987816865,977.3113502839745
680,2015-08-19 17:57:58,2015-08-19 18:09:18,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,17350.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,end,3280233,2348.9402855723924,82.24622728857929
231,2015-08-19 18:06:40,2015-08-19 18:10:32,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,22308.0,Subscriber,1977.0,1.0,,,,,,,,,,,,,end,3280233,960.8494476447464,82.24622728857929
498,2015-08-19 18:09:06,2015-08-19 18:17:25,285.0,Broadway & E 14 St,40.73454567,-73.99074142,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,15382.0,Subscriber,1968.0,1.0,,,,,,,,,,,,,end,3280233,1149.0466251917082,82.24622728857929
481,2015-08-19 18:09:40,2015-08-19 18:17:42,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,521.0,8 Ave & W 31 St,40.75096734871598,-73.99444207549095,14640.0,Subscriber,1964.0,1.0,,,,,,,,,,,,,start,3280233,82.24622728857929,1420.836085666915
676,2015-08-19 19:48:31,2015-08-19 19:59:47,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,14890.0,Customer,,0.0,,,,,,,,,,,,,start,3280866,58.95331825433547,1107.5955611565955
307,2015-08-19 19:59:35,2015-08-19 20:04:42,498.0,Broadway & W 32 St,40.74854862,-73.98808416,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,22152.0,Subscriber,1986.0,1.0,,,,,,,,,,,,,start,3280866,53.24609201869892,815.822788361184
1299,2015-08-19 20:00:04,2015-08-19 20:21:44,498.0,Broadway & W 32 St,40.74854862,-73.98808416,266.0,Avenue D & E 8 St,40.72368361,-73.97574813,22501.0,Subscriber,1988.0,1.0,,,,,,,,,,,,,start,3280866,53.24609201869892,2969.0991663161276
2537,2015-08-20 18:47:07,2015-08-20 19:29:25,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,21204.0,Subscriber,1986.0,2.0,,,,,,,,,,,,,start,3282101,94.0272326742441,3932.041132103877
589,2015-08-20 19:19:24,2015-08-20 19:29:14,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,16394.0,Subscriber,1996.0,1.0,,,,,,,,,,,,,end,3282101,1989.1001920409738,94.0272326742441
342,2015-08-20 19:29:37,2015-08-20 19:35:19,519.0,Pershing Square North,40.751873,-73.977706,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,23940.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,end,3282101,1179.6349165405557,94.0272326742441
1092,2015-08-20 19:29:45,2015-08-20 19:47:57,212.0,W 16 St & The High Line,40.74334935,-74.00681753,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,23490.0,Subscriber,1988.0,1.0,,,,,,,,,,,,,end,3282101,2107.104019323301,94.0272326742441
1265,2015-08-20 19:29:55,2015-08-20 19:51:01,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,22094.0,Subscriber,1987.0,1.0,,,,,,,,,,,,,start,3282101,94.0272326742441,1761.4776706971136
456,2015-08-21 12:37:52,2015-08-21 12:45:29,444.0,Broadway & W 24 St,40.7423543,-73.98915076,521.0,8 Ave & W 31 St,40.75096734871598,-73.99444207549095,22958.0,Subscriber,1964.0,1.0,,,,,,,,,,,,,start,3284416,96.41985608461916,1124.7110639158057
171,2015-08-21 12:43:47,2015-08-21 12:46:39,486.0,Broadway & W 29 St,40.7462009,-73.98855723,444.0,Broadway & W 24 St,40.7423543,-73.98915076,19568.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,end,3284416,524.3416047941874,96.41985608461916
580,2015-08-21 12:45:26,2015-08-21 12:55:06,379.0,W 31 St & 7 Ave,40.749156,-73.9916,444.0,Broadway & W 24 St,40.7423543,-73.98915076,14727.0,Subscriber,1965.0,2.0,,,,,,,,,,,,,end,3284416,862.9221914276654,96.41985608461916
200,2015-08-21 12:45:46,2015-08-21 12:49:06,498.0,Broadway & W 32 St,40.74854862,-73.98808416,444.0,Broadway & W 24 St,40.7423543,-73.98915076,22580.0,Subscriber,1980.0,1.0,,,,,,,,,,,,,end,3284416,788.406658910541,96.41985608461916
518,2015-08-21 12:46:18,2015-08-21 12:54:56,379.0,W 31 St & 7 Ave,40.749156,-73.9916,444.0,Broadway & W 24 St,40.7423543,-73.98915076,14934.0,Subscriber,1998.0,1.0,,,,,,,,,,,,,end,3284416,862.9221914276654,96.41985608461916
623,2015-08-24 09:29:57,2015-08-24 09:40:20,401.0,Allen St & Rivington St,40.72019576,-73.98997825,415.0,Pearl St & Hanover Square,40.7047177,-74.00926027,16025.0,Subscriber,1988.0,1.0,,,,,,,,,,,,,start,3283207,74.01247866724931,2426.6552632670273
428,2015-08-25 08:40:36,2015-08-25 08:47:45,527.0,E 33 St & 2 Ave,40.744023,-73.976056,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,23051.0,Subscriber,1987.0,1.0,,,,,,,,,,,,,start,3283778,85.44294256944542,1161.2680077328469
1431,2015-08-25 18:51:18,2015-08-25 19:15:10,369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,402.0,Broadway & E 22 St,40.7403432,-73.98955109,19896.0,Subscriber,1964.0,1.0,,,,,,,,,,,,,end,3283751,1236.488309609621,53.10353223174345
1351,2015-08-25 18:52:35,2015-08-25 19:15:07,402.0,Broadway & E 22 St,40.7403432,-73.98955109,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,15466.0,Subscriber,1976.0,1.0,,,,,,,,,,,,,start,3283751,53.10353223174345,2433.8677126258713
731,2015-08-25 19:03:15,2015-08-25 19:15:27,402.0,Broadway & E 22 St,40.7403432,-73.98955109,519.0,Pershing Square North,40.751873,-73.977706,22630.0,Subscriber,1950.0,1.0,,,,,,,,,,,,,start,3283751,53.10353223174345,1668.3527638030027
1159,2015-08-25 19:11:26,2015-08-25 19:30:46,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,519.0,Pershing Square North,40.751873,-73.977706,16371.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,start,3283777,83.74875237890872,1267.4783673771149
634,2015-08-25 19:15:17,2015-08-25 19:25:52,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,402.0,Broadway & E 22 St,40.7403432,-73.98955109,22587.0,Subscriber,1986.0,1.0,,,,,,,,,,,,,end,3283751,2288.9363459059505,53.10353223174345
489,2015-08-25 19:15:23,2015-08-25 19:23:32,402.0,Broadway & E 22 St,40.7403432,-73.98955109,519.0,Pershing Square North,40.751873,-73.977706,19896.0,Subscriber,1970.0,1.0,,,,,,,,,,,,,start,3283751,53.10353223174345,1668.3527638030027
917,2015-08-25 19:15:27,2015-08-25 19:30:44,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,20508.0,Subscriber,1972.0,2.0,,,,,,,,,,,,,start,3283777,83.74875237890872,2078.777920645745
243,2015-08-25 19:29:10,2015-08-25 19:33:13,2022.0,E 60 St & York Ave,40.759107,-73.959223,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,18385.0,Subscriber,1958.0,1.0,,,,,,,,,,,,,end,3283777,704.9323749595293,83.74875237890872
531,2015-08-25 19:29:19,2015-08-25 19:38:11,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,518.0,E 39 St & 2 Ave,40.74780373,-73.9734419,21332.0,Subscriber,1985.0,2.0,,,,,,,,,,,,,start,3283777,83.74875237890872,1469.9141323086108
364,2015-08-25 19:29:52,2015-08-25 19:35:57,519.0,Pershing Square North,40.751873,-73.977706,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,22728.0,Subscriber,1987.0,1.0,,,,,,,,,,,,,end,3283777,1267.4783673771149,83.74875237890872
1376,2015-08-25 19:31:00,2015-08-25 19:53:56,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,15818.0,Subscriber,1981.0,1.0,,,,,,,,,,,,,start,3283777,83.74875237890872,3199.0959354151773
534,2015-08-26 08:51:32,2015-08-26 09:00:26,500.0,Broadway & W 51 St,40.76228826,-73.98336183,153.0,E 40 St & 5 Ave,40.752062307,-73.9816324043,21713.0,Subscriber,1955.0,1.0,,,,,,,,,,,,,start,3285117,85.29384913954208,1144.6664151489495
528,2015-08-26 08:51:57,2015-08-26 09:00:46,500.0,Broadway & W 51 St,40.76228826,-73.98336183,318.0,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,18025.0,Subscriber,1968.0,2.0,,,,,,,,,,,,,start,3285117,85.29384913954208,1080.808718193771
538,2015-08-26 08:59:41,2015-08-26 09:08:39,500.0,Broadway & W 51 St,40.76228826,-73.98336183,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,19743.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,start,3285117,85.29384913954208,1016.2559920035785
496,2015-08-26 09:00:49,2015-08-26 09:09:05,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,500.0,Broadway & W 51 St,40.76228826,-73.98336183,17004.0,Subscriber,1976.0,1.0,,,,,,,,,,,,,end,3285117,1727.9748496282987,85.29384913954208
248,2015-08-26 18:15:07,2015-08-26 18:19:15,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,22402.0,Subscriber,1988.0,1.0,,,,,,,,,,,,,start,3285075,88.87634312978959,650.3729814108215
1597,2015-08-27 20:00:55,2015-08-27 20:27:32,363.0,West Thames St,40.70834698,-74.01713445,363.0,West Thames St,40.70834698,-74.01713445,22891.0,Subscriber,1979.0,1.0,,,,,,,,,,,,,both,3285044,98.23338899260827,98.23338899260827
876,2015-08-30 06:22:51,2015-08-30 06:37:28,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,309.0,Murray St & West St,40.7149787,-74.013012,22555.0,Customer,,0.0,,,,,,,,,,,,,end,3286679,1932.0944790744497,42.249855516850204
780,2015-08-30 06:24:17,2015-08-30 06:37:17,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,309.0,Murray St & West St,40.7149787,-74.013012,17407.0,Customer,,0.0,,,,,,,,,,,,,end,3286679,1932.0944790744497,42.249855516850204
353,2015-08-31 12:23:29,2015-08-31 12:29:22,444.0,Broadway & W 24 St,40.7423543,-73.98915076,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,18061.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,end,3287919,912.3305886654405,24.304868607237776
174,2015-09-01 19:41:11,2015-09-01 19:44:06,229.0,Great Jones St,40.72743423,-73.99379025,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,22039.0,Subscriber,1972.0,2.0,,,,,,,,,,,,,end,3288590,335.0616823420253,73.60244345861703
1822,2015-09-01 19:44:51,2015-09-01 20:15:14,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,397.0,Fulton St & Clermont Ave,40.68415748,-73.96922273,22847.0,Subscriber,1985.0,2.0,,,,,,,,,,,,,start,3288590,73.60244345861703,5415.990802960231
548,2015-09-01 19:45:04,2015-09-01 19:54:13,2004.0,6 Ave & Broome St,40.724399,-74.004704,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,24341.0,Subscriber,1989.0,1.0,,,,,,,,,,,,,end,3288590,1272.516077985089,73.60244345861703
681,2015-09-01 19:45:06,2015-09-01 19:56:27,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,21482.0,Subscriber,1958.0,2.0,,,,,,,,,,,,,end,3288590,1019.3827666511568,73.60244345861703
692,2015-09-01 19:45:44,2015-09-01 19:57:16,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,22039.0,Subscriber,1980.0,1.0,,,,,,,,,,,,,start,3288590,73.60244345861703,904.795114402459
1860,2015-09-02 11:59:20,2015-09-02 12:30:21,312.0,Allen St & E Houston St,40.722055,-73.989111,458.0,11 Ave & W 27 St,40.751396,-74.005226,22631.0,Customer,,0.0,,,,,,,,,,,,,end,3289270,3582.456811926492,81.68600531101887
1882,2015-09-02 11:59:23,2015-09-02 12:30:46,312.0,Allen St & E Houston St,40.722055,-73.989111,458.0,11 Ave & W 27 St,40.751396,-74.005226,22087.0,Customer,,0.0,,,,,,,,,,,,,end,3289270,3582.456811926492,81.68600531101887
1870,2015-09-02 11:59:29,2015-09-02 12:30:39,312.0,Allen St & E Houston St,40.722055,-73.989111,458.0,11 Ave & W 27 St,40.751396,-74.005226,22957.0,Customer,,0.0,,,,,,,,,,,,,end,3289270,3582.456811926492,81.68600531101887
1871,2015-09-02 11:59:40,2015-09-02 12:30:52,312.0,Allen St & E Houston St,40.722055,-73.989111,458.0,11 Ave & W 27 St,40.751396,-74.005226,18684.0,Customer,,0.0,,,,,,,,,,,,,end,3289270,3582.456811926492,81.68600531101887
933,2015-09-02 12:15:03,2015-09-02 12:30:36,458.0,11 Ave & W 27 St,40.751396,-74.005226,280.0,E 10 St & 5 Ave,40.73331967,-73.99510132,23698.0,Subscriber,1953.0,1.0,,,,,,,,,,,,,start,3289270,81.68600531101887,2232.0512467510225
655,2015-09-02 12:29:31,2015-09-02 12:40:26,458.0,11 Ave & W 27 St,40.751396,-74.005226,497.0,E 17 St & Broadway,40.73704984,-73.99009296,16412.0,Subscriber,1965.0,1.0,,,,,,,,,,,,,start,3289270,81.68600531101887,2071.3971759881165
634,2015-09-02 12:30:40,2015-09-02 12:41:15,458.0,11 Ave & W 27 St,40.751396,-74.005226,497.0,E 17 St & Broadway,40.73704984,-73.99009296,22631.0,Subscriber,1990.0,2.0,,,,,,,,,,,,,start,3289270,81.68600531101887,2071.3971759881165
599,2015-09-02 12:59:58,2015-09-02 13:09:57,402.0,Broadway & E 22 St,40.7403432,-73.98955109,490.0,8 Ave & W 33 St,40.751551,-73.993934,23909.0,Subscriber,1957.0,2.0,,,,,,,,,,,,,end,3288620,1357.9569826228383,81.39424003003951
823,2015-09-03 13:29:17,2015-09-03 13:43:01,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,14809.0,Subscriber,1963.0,1.0,,,,,,,,,,,,,start,3289302,76.22640242514737,1935.7873981158184
312,2015-09-03 13:30:15,2015-09-03 13:35:27,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,16844.0,Subscriber,1946.0,1.0,,,,,,,,,,,,,start,3289302,76.22640242514737,557.7881306912631
1799,2015-09-05 17:35:36,2015-09-05 18:05:35,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,259.0,South St & Whitehall St,40.70122128,-74.01234218,15595.0,Subscriber,1957.0,1.0,,,,,,,,,,,,,start,3290472,82.91117430868894,3095.853639038065
2054,2015-09-06 14:46:36,2015-09-06 15:20:51,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,15858.0,Subscriber,1965.0,1.0,,,,,,,,,,,,,start,3290959,76.0827327470458,225.65061050450325
2051,2015-09-06 14:46:45,2015-09-06 15:20:57,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,21612.0,Subscriber,1970.0,1.0,,,,,,,,,,,,,start,3290959,76.0827327470458,225.65061050450325
234,2015-09-06 15:15:29,2015-09-06 15:19:24,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,19294.0,Subscriber,1980.0,1.0,,,,,,,,,,,,,start,3290959,76.0827327470458,667.694783142236
738,2015-09-09 15:33:28,2015-09-09 15:45:46,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,24078.0,Subscriber,1990.0,2.0,,,,,,,,,,,,,start,3293563,69.54789613537292,893.9486317638791
426,2015-09-09 15:37:25,2015-09-09 15:44:32,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,251.0,Mott St & Prince St,40.72317958,-73.99480012,23587.0,Subscriber,1953.0,1.0,,,,,,,,,,,,,start,3293563,69.54789613537292,1125.923524326385
593,2015-09-11 22:35:49,2015-09-11 22:45:42,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,3156.0,E 72 St & York Ave,40.76663814,-73.95348296,23688.0,Subscriber,1973.0,1.0,,,,,,,,,,,,,start,3294989,17.79440913626721,1440.600398216683
450,2015-09-14 08:19:29,2015-09-14 08:27:00,519.0,Pershing Square North,40.751873,-73.977706,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,22936.0,Subscriber,1961.0,1.0,,,,,,,,,,,,,end,3296163,1069.1443766517618,88.88041067136312
1957,2015-09-15 17:25:52,2015-09-15 17:58:29,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,276.0,Duane St & Greenwich St,40.71748752,-74.0104554,15524.0,Subscriber,1974.0,1.0,,,,,,,,,,,,,start,3296679,51.12108744944027,4863.673180545893
1155,2015-09-15 17:39:35,2015-09-15 17:58:51,309.0,Murray St & West St,40.7149787,-74.013012,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,21207.0,Subscriber,1983.0,2.0,,,,,,,,,,,,,end,3296679,5173.529087023868,51.12108744944027
796,2015-09-15 17:45:06,2015-09-15 17:58:22,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,16201.0,Subscriber,1972.0,1.0,,,,,,,,,,,,,end,3296679,3253.1951344954973,51.12108744944027
344,2015-09-15 17:51:25,2015-09-15 17:57:09,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,17352.0,Subscriber,1972.0,1.0,,,,,,,,,,,,,end,3296679,1156.2459399130837,51.12108744944027
1130,2015-09-15 17:57:00,2015-09-15 18:15:50,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,329.0,Greenwich St & N Moore St,40.72043411,-74.01020609,22836.0,Subscriber,1987.0,2.0,,,,,,,,,,,,,start,3296679,51.12108744944027,4536.471192491881
908,2015-09-15 17:57:44,2015-09-15 18:12:52,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,16109.0,Customer,,0.0,,,,,,,,,,,,,end,3296679,2811.518005307906,51.12108744944027
1180,2015-09-15 17:58:15,2015-09-15 18:17:56,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,250.0,Lafayette St & Jersey St,40.72456089,-73.99565293,22785.0,Customer,,0.0,,,,,,,,,,,,,start,3296679,51.12108744944027,4064.378925735601
549,2015-09-15 18:27:24,2015-09-15 18:36:33,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,22224.0,Subscriber,1983.0,2.0,,,,,,,,,,,,,end,3297311,1407.4917481874065,88.7768231498982
530,2015-09-15 18:27:33,2015-09-15 18:36:24,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,24178.0,Subscriber,1986.0,1.0,,,,,,,,,,,,,end,3297311,1407.4917481874065,88.7768231498982
765,2015-09-15 18:37:25,2015-09-15 18:50:11,3002.0,South End Ave & Liberty St,40.711512,-74.015756,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,23574.0,Subscriber,1966.0,1.0,,,,,,,,,,,,,end,3297311,2640.9160046378793,88.7768231498982
431,2015-09-15 18:37:37,2015-09-15 18:44:48,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,357.0,E 11 St & Broadway,40.73261787,-73.99158043,19231.0,Subscriber,1976.0,1.0,,,,,,,,,,,,,start,3297311,88.7768231498982,967.0971720220898
640,2015-09-16 09:08:53,2015-09-16 09:19:34,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,173.0,Broadway & W 49 St,40.76064679,-73.98442659,15313.0,Subscriber,1993.0,1.0,,,,,,,,,,,,,end,3298030,2264.420139374609,62.28565258087913
603,2015-09-16 09:10:35,2015-09-16 09:20:38,518.0,E 39 St & 2 Ave,40.74780373,-73.9734419,173.0,Broadway & W 49 St,40.76064679,-73.98442659,15550.0,Subscriber,1958.0,1.0,,,,,,,,,,,,,end,3298030,1652.4513949750637,62.28565258087913
360,2015-09-16 09:13:03,2015-09-16 09:19:03,173.0,Broadway & W 49 St,40.76064679,-73.98442659,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,22221.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,start,3298030,62.28565258087913,1191.8479034309646
893,2015-09-16 15:45:44,2015-09-16 16:00:38,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,22938.0,Subscriber,1989.0,2.0,,,,,,,,,,,,,end,3302493,1928.4067874737193,91.3025843014114
852,2015-09-16 15:59:12,2015-09-16 16:13:25,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,490.0,8 Ave & W 33 St,40.751551,-73.993934,18504.0,Customer,,0.0,,,,,,,,,,,,,start,3302493,91.3025843014114,1037.2846453741874
349,2015-09-16 15:59:18,2015-09-16 16:05:08,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,23099.0,Subscriber,1990.0,1.0,,,,,,,,,,,,,end,3302493,1079.7923309219202,91.3025843014114
1580,2015-09-16 15:59:26,2015-09-16 16:25:47,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,3177.0,W 84 St & Broadway,40.7867947,-73.977112,24293.0,Subscriber,1969.0,1.0,,,,,,,,,,,,,start,3302493,91.3025843014114,5138.748236510619
796,2015-09-16 15:59:28,2015-09-16 16:12:44,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,490.0,8 Ave & W 33 St,40.751551,-73.993934,18592.0,Customer,,0.0,,,,,,,,,,,,,start,3302493,91.3025843014114,1037.2846453741874
512,2015-09-16 15:59:48,2015-09-16 16:08:20,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,18191.0,Subscriber,1977.0,2.0,,,,,,,,,,,,,start,3302493,91.3025843014114,1079.7923309219202
459,2015-09-16 15:59:53,2015-09-16 16:07:32,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,23077.0,Subscriber,1981.0,1.0,,,,,,,,,,,,,start,3302493,91.3025843014114,1079.7923309219202
546,2015-09-17 20:11:01,2015-09-17 20:20:07,303.0,Mercer St & Spring St,40.72362738,-73.99949601,473.0,Rivington St & Chrystie St,40.72110063,-73.9919254,22473.0,Subscriber,1978.0,1.0,,,,,,,,,,,,,end,3298731,666.5085831788747,30.957618530984643
1164,2015-09-18 15:19:41,2015-09-18 15:39:05,3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,530.0,11 Ave & W 59 St,40.771522,-73.990541,18902.0,Customer,,0.0,,,,,,,,,,,,,start,3298808,34.231487172158666,2315.1152838381126
1138,2015-09-18 15:20:08,2015-09-18 15:39:06,3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,530.0,11 Ave & W 59 St,40.771522,-73.990541,18332.0,Customer,,0.0,,,,,,,,,,,,,start,3298808,34.231487172158666,2315.1152838381126
788,2015-09-19 10:17:31,2015-09-19 10:30:39,3149.0,E 82 St & 2 Ave,40.77517793,-73.95324922,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,22651.0,Subscriber,1991.0,1.0,,,,,,,,,,,,,start,3299402,83.14517887358072,2846.8329515698892
498,2015-09-19 10:30:32,2015-09-19 10:38:51,3149.0,E 82 St & 2 Ave,40.77517793,-73.95324922,3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,16720.0,Subscriber,1974.0,1.0,,,,,,,,,,,,,start,3299402,83.14517887358072,1750.2805705910832
1421,2015-09-20 00:30:04,2015-09-20 00:53:45,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,23029.0,Subscriber,1982.0,0.0,,,,,,,,,,,,,end,3299932,5640.548966830576,96.10376607717568
599,2015-09-20 13:40:06,2015-09-20 13:50:05,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,17174.0,Subscriber,1975.0,1.0,,,,,,,,,,,,,end,3300630,1085.0159462196475,31.09504870170661
627,2015-09-20 13:40:07,2015-09-20 13:50:35,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,22400.0,Subscriber,1982.0,2.0,,,,,,,,,,,,,end,3300630,1085.0159462196475,31.09504870170661
397,2015-09-20 14:30:13,2015-09-20 14:36:51,244.0,Willoughby Ave & Hall St,40.69196035,-73.96536851,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,15289.0,Subscriber,1981.0,1.0,,,,,,,,,,,,,end,3300312,1376.3850382661046,39.08189379791176
