tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m
417,2016-08-04 15:59:48,2016-08-04 16:06:45,357.0,E 11 St & Broadway,40.73261787,-73.99158043,339.0,Avenue D & E 12 St,40.72580614,-73.97422494,24084.0,Subscriber,1982.0,1.0,,,,,,,,,,,,,start,3499845,34.038599204422766,1625.6883938423043
1040,2016-08-04 17:28:37,2016-08-04 17:45:58,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,253.0,W 13 St & 5 Ave,40.73543934,-73.99453948,17366.0,Subscriber,1966.0,1.0,,,,,,,,,,,,,start,3495350,17.476959340840985,3045.2430947507496
611,2016-08-04 21:34:00,2016-08-04 21:44:11,498.0,Broadway & W 32 St,40.74854862,-73.98808416,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,19918.0,Subscriber,1970.0,1.0,,,,,,,,,,,,,start,3494891,53.7173123566777,1391.8435770009405
365,2016-08-04 21:38:43,2016-08-04 21:44:48,3259.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,24878.0,Subscriber,1989.0,1.0,,,,,,,,,,,,,end,3494891,890.8004776166031,59.12080823795125
658,2016-08-04 21:45:47,2016-08-04 21:56:45,498.0,Broadway & W 32 St,40.74854862,-73.98808416,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,24130.0,Subscriber,1982.0,1.0,,,,,,,,,,,,,start,3494891,53.7173123566777,2311.401780354123
399,2016-08-05 15:05:41,2016-08-05 15:12:21,3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,3110.0,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,22884.0,Subscriber,1991.0,1.0,,,,,,,,,,,,,end,3495946,1219.9696314494759,55.56624920381122
990,2016-08-06 18:59:50,2016-08-06 19:16:20,344.0,Monroe St & Bedford Ave,40.6851443,-73.95380904,395.0,Bond St & Schermerhorn St,40.68807003,-73.98410637,25931.0,Subscriber,1986.0,1.0,,,,,,,,,,,,,start,3495886,86.48449654658555,2517.6728585233054
1033,2016-08-07 11:17:02,2016-08-07 11:34:15,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,25304.0,Subscriber,1991.0,2.0,,,,,,,,,,,,,end,3495316,2118.2519006882417,37.16084594099803
314,2016-08-07 11:18:40,2016-08-07 11:23:55,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,25204.0,Subscriber,1964.0,1.0,,,,,,,,,,,,,start,3495316,37.16084594099803,822.3030295684472
262,2016-08-07 12:29:13,2016-08-07 12:33:35,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,25787.0,Subscriber,1970.0,2.0,,,,,,,,,,,,,end,3497030,587.1126504922388,25.328486451451823
1314,2016-08-07 19:31:24,2016-08-07 19:53:18,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,263.0,Elizabeth St & Hester St,40.71759081805981,-73.99622440338135,22455.0,Subscriber,1958.0,1.0,,,,,,,,,,,,,start,3495321,51.122446919584526,3521.0471771454986
1244,2016-08-07 19:31:47,2016-08-07 19:52:31,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,3151.0,E 81 St & York Ave,40.7728384,-73.94989233,22513.0,Subscriber,1982.0,2.0,,,,,,,,,,,,,start,3495321,51.122446919584526,4194.172943317647
489,2016-08-07 19:32:58,2016-08-07 19:41:07,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,24901.0,Subscriber,1986.0,1.0,,,,,,,,,,,,,start,3495321,51.122446919584526,922.3173188798637
786,2016-08-08 15:46:19,2016-08-08 15:59:25,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,17817.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,start,3496234,99.43184400838092,2001.0396988255889
163,2016-08-10 20:24:07,2016-08-10 20:26:50,3172.0,W 74 St & Columbus Ave,40.7785669,-73.97754961,3167.0,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,16117.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,end,3499117,385.50110675773556,84.72345133095385
705,2016-08-10 20:24:11,2016-08-10 20:35:57,3167.0,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,3302.0,Columbus Ave & W 103 St,40.7969347,-73.9643412291,25206.0,Subscriber,1992.0,1.0,,,,,,,,,,,,,start,3499117,84.72345133095385,2350.255953539912
576,2016-08-10 20:24:47,2016-08-10 20:34:24,422.0,W 59 St & 10 Ave,40.770513,-73.988038,3167.0,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,16788.0,Subscriber,1984.0,2.0,,,,,,,,,,,,,end,3499117,1216.4707060296216,84.72345133095385
222,2016-08-10 20:25:37,2016-08-10 20:29:19,3167.0,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,3171.0,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,19883.0,Subscriber,1977.0,1.0,,,,,,,,,,,,,start,3499117,84.72345133095385,687.1861806718052
881,2016-08-10 21:34:32,2016-08-10 21:49:13,332.0,Cherry St,40.71219906,-73.97948148,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,23759.0,Subscriber,1968.0,2.0,,,,,,,,,,,,,end,3499852,1577.679265628608,28.690845928068597
752,2016-08-10 21:50:53,2016-08-10 22:03:26,527.0,E 33 St & 2 Ave,40.744023,-73.976056,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,24853.0,Subscriber,1981.0,1.0,,,,,,,,,,,,,end,3499852,2095.6297661235076,28.690845928068597
344,2016-08-16 11:49:23,2016-08-16 11:55:08,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,23765.0,Subscriber,1981.0,1.0,,,,,,,,,,,,,end,3503821,459.26029048167345,91.52596040867289
616,2016-08-19 18:14:15,2016-08-19 18:24:31,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,25218.0,Subscriber,1978.0,1.0,,,,,,,,,,,,,start,3503803,72.99358352784924,1496.7267475312349
501,2016-08-19 18:24:32,2016-08-19 18:32:54,388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,25062.0,Subscriber,1975.0,2.0,,,,,,,,,,,,,end,3503803,1496.7267475312349,72.99358352784924
602,2016-08-21 19:04:47,2016-08-21 19:14:50,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,3151.0,E 81 St & York Ave,40.7728384,-73.94989233,23782.0,Subscriber,1996.0,1.0,,,,,,,,,,,,,end,3513150,2527.8799355719607,92.23278798096902
1369,2016-08-22 18:36:23,2016-08-22 18:59:13,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,2000.0,Front St & Washington St,40.70255088,-73.98940236,19778.0,Subscriber,1977.0,1.0,,,,,,,,,,,,,end,3505480,1574.2829303575345,19.4563524269493
361,2016-08-22 18:53:38,2016-08-22 18:59:40,2000.0,Front St & Washington St,40.70255088,-73.98940236,3242.0,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,20814.0,Subscriber,1989.0,1.0,,,,,,,,,,,,,start,3505480,19.4563524269493,1291.3692868133114
2260,2016-08-22 18:59:24,2016-08-22 19:37:04,2000.0,Front St & Washington St,40.70255088,-73.98940236,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,18957.0,Subscriber,1990.0,1.0,,,,,,,,,,,,,start,3505480,19.4563524269493,6122.1205373621415
2449,2016-08-22 18:59:44,2016-08-22 19:40:33,2000.0,Front St & Washington St,40.70255088,-73.98940236,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,16417.0,Subscriber,1979.0,1.0,,,,,,,,,,,,,start,3505480,19.4563524269493,6122.1205373621415
1397,2016-08-24 17:45:53,2016-08-24 18:09:11,279.0,Peck Slip & Front St,40.707873,-74.00167,527.0,E 33 St & 2 Ave,40.744023,-73.976056,21249.0,Subscriber,1992.0,1.0,,,,,,,,,,,,,start,3533257,71.61557673393429,4583.8190329856125
408,2016-08-25 08:24:10,2016-08-25 08:30:58,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,367.0,E 53 St & Lexington Ave,40.75828065,-73.97069431,25301.0,Subscriber,1972.0,1.0,,,,,,,,,,,,,start,3508726,93.43813593568014,1193.7997057620835
846,2016-08-25 08:30:34,2016-08-25 08:44:41,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,3231.0,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,25070.0,Subscriber,1980.0,1.0,,,,,,,,,,,,,start,3508726,93.43813593568014,2103.912612167564
1367,2016-08-25 11:27:18,2016-08-25 11:50:05,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,532.0,S 5 Pl & S 4 St,40.710451,-73.960876,24886.0,Subscriber,1988.0,1.0,,,,,,,,,,,,,start,3507279,72.10806954246536,3869.2712530110553
504,2016-08-25 11:33:43,2016-08-25 11:42:07,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,26545.0,Customer,,0.0,,,,,,,,,,,,,start,3507291,68.4396696865907,1511.6989135814945
512,2016-08-25 11:34:15,2016-08-25 11:42:48,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,485.0,W 37 St & 5 Ave,40.75038009,-73.98338988,25424.0,Subscriber,1952.0,1.0,,,,,,,,,,,,,start,3507291,68.4396696865907,621.748310198611
761,2016-08-25 11:36:51,2016-08-25 11:49:33,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,276.0,Duane St & Greenwich St,40.71748752,-74.0104554,25938.0,Subscriber,1987.0,1.0,,,,,,,,,,,,,start,3507279,72.10806954246536,3078.05700878192
210,2016-08-25 11:41:15,2016-08-25 11:44:45,442.0,W 27 St & 7 Ave,40.746647,-73.993915,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,22799.0,Subscriber,1964.0,1.0,,,,,,,,,,,,,end,3507291,533.2330164079476,68.4396696865907
729,2016-08-25 11:42:41,2016-08-25 11:54:51,501.0,FDR Drive & E 35 St,40.744219,-73.97121214,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,22587.0,Subscriber,1982.0,1.0,,,,,,,,,,,,,end,3507291,1801.2279928732464,68.4396696865907
238,2016-08-25 16:56:46,2016-08-25 17:00:45,517.0,Pershing Square South,40.751581,-73.97791,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,25860.0,Subscriber,1969.0,1.0,,,,,,,,,,,,,end,3508728,765.1419792684317,80.68061167905037
998,2016-08-25 23:44:10,2016-08-26 00:00:49,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,3255.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,21124.0,Subscriber,1985.0,2.0,,,,,,,,,,,,,start,3510307,69.10973616041687,2142.328248010052
428,2016-08-25 23:59:17,2016-08-26 00:06:26,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,26024.0,Subscriber,1981.0,2.0,,,,,,,,,,,,,start,3510307,69.10973616041687,1151.9395755266082
201,2016-08-28 11:51:11,2016-08-28 11:54:33,3259.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,26117.0,Subscriber,1990.0,2.0,,,,,,,,,,,,,start,3509686,33.56018078176858,551.0082879465033
506,2016-08-30 08:31:28,2016-08-30 08:39:55,262.0,Washington Park,40.6917823,-73.9737299,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,21485.0,Subscriber,1987.0,1.0,,,,,,,,,,,,,end,3533292,1145.6307430337886,84.46370132205573
492,2016-08-30 08:31:43,2016-08-30 08:39:55,262.0,Washington Park,40.6917823,-73.9737299,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,21276.0,Subscriber,1982.0,1.0,,,,,,,,,,,,,end,3533292,1145.6307430337886,84.46370132205573
866,2016-08-30 08:40:21,2016-08-30 08:54:47,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,229.0,Great Jones St,40.72743423,-73.99379025,25145.0,Subscriber,1991.0,1.0,,,,,,,,,,,,,start,3533292,84.46370132205573,3952.0785461171427
618,2016-08-30 18:34:18,2016-08-30 18:44:36,383.0,Greenwich Ave & Charles St,40.735238,-74.000271,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,19670.0,Subscriber,1986.0,1.0,,,,,,,,,,,,,end,3511075,1293.4755897819514,92.70240995306848
940,2016-08-30 18:45:03,2016-08-30 19:00:43,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,519.0,Pershing Square North,40.751873,-73.977706,22748.0,Subscriber,1962.0,1.0,,,,,,,,,,,,,start,3511075,92.70240995306848,3509.879607562801
412,2016-09-01 13:03:39,2016-09-01 13:10:31,458.0,11 Ave & W 27 St,40.751396,-74.005226,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,15439.0,Subscriber,1963.0,1.0,,,,,,,,,,,,,end,3511733,1144.0785738425172,91.25327123265899
200,2016-09-01 13:06:09,2016-09-01 13:09:30,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,17056.0,Subscriber,1995.0,2.0,,,,,,,,,,,,,start,3511733,91.25327123265899,876.5972543753905
992,2016-09-01 13:11:00,2016-09-01 13:27:32,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,367.0,E 53 St & Lexington Ave,40.75828065,-73.97069431,26550.0,Subscriber,1961.0,2.0,,,,,,,,,,,,,start,3511733,91.25327123265899,2627.824921714139
890,2016-09-02 13:49:33,2016-09-02 14:04:23,3152.0,3 Ave & E 71 St,40.76873687,-73.96119945,3159.0,W 67 St & Broadway,40.77492513,-73.98266566,19374.0,Subscriber,1988.0,2.0,,,,,,,,,,,,,start,3513142,36.80032673550119,1929.1939039353729
881,2016-09-02 18:29:03,2016-09-02 18:43:44,458.0,11 Ave & W 27 St,40.751396,-74.005226,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,18375.0,Subscriber,1992.0,2.0,,,,,,,,,,,,,end,3512414,1518.0196786734512,67.51159713640494
1425,2016-09-03 17:36:04,2016-09-03 17:59:49,412.0,Forsyth St & Canal St,40.7158155,-73.99422366,279.0,Peck Slip & Front St,40.707873,-74.00167,20913.0,Customer,,0.0,,,,,,,,,,,,,start,3514482,57.04802050716226,1053.3834655011785
1379,2016-09-03 17:36:15,2016-09-03 17:59:15,412.0,Forsyth St & Canal St,40.7158155,-73.99422366,279.0,Peck Slip & Front St,40.707873,-74.00167,20309.0,Customer,,0.0,,,,,,,,,,,,,start,3514482,57.04802050716226,1053.3834655011785
678,2016-09-03 17:48:25,2016-09-03 17:59:44,412.0,Forsyth St & Canal St,40.7158155,-73.99422366,360.0,William St & Pine St,40.70717936,-74.00887308,23025.0,Subscriber,1976.0,1.0,,,,,,,,,,,,,start,3514482,57.04802050716226,1521.0588100533625
850,2016-09-05 12:35:50,2016-09-05 12:50:00,449.0,W 52 St & 9 Ave,40.76461837,-73.98789473,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,15797.0,Subscriber,1991.0,2.0,,,,,,,,,,,,,end,3533276,1946.4812512321462,48.08748106888801
726,2016-09-05 12:37:53,2016-09-05 12:49:59,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,3142.0,1 Ave & E 62 St,40.7612274,-73.96094022,25784.0,Subscriber,1968.0,2.0,,,,,,,,,,,,,start,3533276,48.08748106888801,1367.8765955499684
2133,2016-09-05 12:49:10,2016-09-05 13:24:44,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,19936.0,Customer,,0.0,,,,,,,,,,,,,end,3533276,3140.354726186668,48.08748106888801
6154,2016-09-05 12:49:35,2016-09-05 14:32:09,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,16311.0,Customer,,0.0,,,,,,,,,,,,,end,3533276,4263.201513095719,48.08748106888801
1699,2016-09-05 12:50:44,2016-09-05 13:19:04,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,3143.0,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,22917.0,Customer,,0.0,,,,,,,,,,,,,start,3533276,48.08748106888801,555.3649298000626
930,2016-09-05 12:50:44,2016-09-05 13:06:15,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,402.0,Broadway & E 22 St,40.7403432,-73.98955109,22711.0,Customer,,0.0,,,,,,,,,,,,,start,3533276,48.08748106888801,4042.4034922324336
915,2016-09-05 17:34:21,2016-09-05 17:49:37,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,3167.0,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,17579.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,end,3513800,1612.3789313809414,76.3730201176389
1034,2016-09-06 14:43:04,2016-09-06 15:00:19,229.0,Great Jones St,40.72743423,-73.99379025,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,18417.0,Subscriber,1995.0,2.0,,,,,,,,,,,,,end,3515145,1941.244350947732,94.08001292287196
593,2016-09-07 08:59:52,2016-09-07 09:09:45,468.0,Broadway & W 55 St,40.7652654,-73.98192338,2023.0,E 55 St & Lexington Ave,40.75968085,-73.97031366,21494.0,Subscriber,1985.0,1.0,,,,,,,,,,,,,end,3515199,1138.5566230773015,19.83994094649466
741,2016-09-07 09:10:18,2016-09-07 09:22:40,2023.0,E 55 St & Lexington Ave,40.75968085,-73.97031366,402.0,Broadway & E 22 St,40.7403432,-73.98955109,22346.0,Subscriber,1975.0,1.0,,,,,,,,,,,,,start,3515199,19.83994094649466,2692.833764864009
918,2016-09-07 17:44:01,2016-09-07 17:59:20,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,519.0,Pershing Square North,40.751873,-73.977706,16364.0,Subscriber,1972.0,1.0,,,,,,,,,,,,,start,3515153,79.64205972860104,1414.258827093776
975,2016-09-08 09:45:57,2016-09-08 10:02:12,308.0,St James Pl & Oliver St,40.71307916,-73.99851193,363.0,West Thames St,40.70834698,-74.01713445,27029.0,Subscriber,1978.0,2.0,,,,,,,,,,,,,start,3517187,40.6373399400057,1666.600879262597
1992,2016-09-08 11:27:11,2016-09-08 12:00:24,459.0,W 20 St & 11 Ave,40.746745,-74.007756,417.0,Barclay St & Church St,40.71291224,-74.01020234,20825.0,Customer,,0.0,,,,,,,,,,,,,end,3515790,3786.529656873507,49.2523281764369
459,2016-09-08 11:59:15,2016-09-08 12:06:55,417.0,Barclay St & Church St,40.71291224,-74.01020234,412.0,Forsyth St & Canal St,40.7158155,-73.99422366,25499.0,Subscriber,1970.0,1.0,,,,,,,,,,,,,start,3515790,49.2523281764369,1346.8349595506602
312,2016-09-08 11:59:56,2016-09-08 12:05:08,417.0,Barclay St & Church St,40.71291224,-74.01020234,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,23387.0,Subscriber,1974.0,1.0,,,,,,,,,,,,,start,3515790,49.2523281764369,659.7715298688681
576,2016-09-09 09:49:27,2016-09-09 09:59:03,356.0,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,25820.0,Subscriber,1968.0,1.0,,,,,,,,,,,,,end,3516790,2148.2347380614697,63.99830022889186
790,2016-09-09 12:33:06,2016-09-09 12:46:16,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,18050.0,Customer,1988.0,2.0,,,,,,,,,,,,,end,3517226,1345.5814990522333,83.72072170674473
192,2016-09-09 14:51:50,2016-09-09 14:55:03,322.0,Clinton St & Tillary St,40.696192,-73.991218,322.0,Clinton St & Tillary St,40.696192,-73.991218,18563.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,both,3518703,43.694029620339336,43.694029620339336
1377,2016-09-09 14:54:34,2016-09-09 15:17:32,279.0,Peck Slip & Front St,40.707873,-74.00167,322.0,Clinton St & Tillary St,40.696192,-73.991218,16844.0,Customer,1963.0,1.0,,,,,,,,,,,,,end,3518703,1530.0396575098855,43.694029620339336
605,2016-09-09 14:55:24,2016-09-09 15:05:29,322.0,Clinton St & Tillary St,40.696192,-73.991218,3422.0,Columbia St & Degraw St,40.6859296,-74.00242364,19384.0,Subscriber,1970.0,2.0,,,,,,,,,,,,,start,3518703,43.694029620339336,1510.6529215830337
1125,2016-09-09 19:00:25,2016-09-09 19:19:10,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,16497.0,Subscriber,1992.0,2.0,,,,,,,,,,,,,start,3517191,60.4494182406776,2835.905481604609
687,2016-09-09 19:00:27,2016-09-09 19:11:55,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,26994.0,Subscriber,1982.0,1.0,,,,,,,,,,,,,end,3517191,2024.830474059956,60.4494182406776
814,2016-09-10 18:13:16,2016-09-10 18:26:50,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,21279.0,Subscriber,1959.0,2.0,,,,,,,,,,,,,start,3517170,54.9895221874119,1587.5971681656895
1619,2016-09-10 18:26:06,2016-09-10 18:53:05,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,26574.0,Customer,,0.0,,,,,,,,,,,,,start,3517170,54.9895221874119,3471.0886781881154
1019,2016-09-10 19:45:50,2016-09-10 20:02:49,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,19783.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,end,3517331,820.6334472293172,88.21065789444563
1629,2016-09-11 20:32:20,2016-09-11 20:59:29,3173.0,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,21970.0,Subscriber,1994.0,2.0,,,,,,,,,,,,,end,3620908,2195.0238974913095,37.26923809963866
1545,2016-09-11 20:33:40,2016-09-11 20:59:25,3173.0,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,16627.0,Subscriber,1990.0,1.0,,,,,,,,,,,,,end,3620908,2195.0238974913095,37.26923809963866
576,2016-09-11 20:51:05,2016-09-11 21:00:42,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,25523.0,Subscriber,1989.0,1.0,,,,,,,,,,,,,end,3620908,1028.8440774670212,37.26923809963866
428,2016-09-12 15:39:48,2016-09-12 15:46:57,3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939,3078.0,Broadway & Roebling St,40.70925562,-73.95982218,17365.0,Subscriber,1983.0,2.0,,,,,,,,,,,,,end,3522465,963.0430796773419,90.16537213512424
355,2016-09-13 11:50:19,2016-09-13 11:56:15,365.0,Fulton St & Grand Ave,40.68223166,-73.9614583,83.0,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,23421.0,Subscriber,1981.0,1.0,,,,,,,,,,,,,end,3520023,1364.3624832820533,99.03182233640305
602,2016-09-15 09:00:48,2016-09-15 09:10:51,3311.0,Columbia St & Kane St,40.68763155,-74.0016256,414.0,Pearl St & Anchorage Pl,40.70281858,-73.98765762,27238.0,Subscriber,1988.0,1.0,,,,,,,,,,,,,end,3521233,2118.7243363492603,83.69619017543538
607,2016-09-15 09:00:48,2016-09-15 09:10:55,3311.0,Columbia St & Kane St,40.68763155,-74.0016256,414.0,Pearl St & Anchorage Pl,40.70281858,-73.98765762,27236.0,Subscriber,1988.0,2.0,,,,,,,,,,,,,end,3521233,2118.7243363492603,83.69619017543538
240,2016-09-16 14:25:46,2016-09-16 14:29:47,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,18255.0,Subscriber,1959.0,2.0,,,,,,,,,,,,,start,3522231,64.69488379227482,425.60295089768124
452,2016-09-16 14:30:58,2016-09-16 14:38:31,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,458.0,11 Ave & W 27 St,40.751396,-74.005226,26554.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,start,3522231,64.69488379227482,1474.9761024841812
270,2016-09-17 21:15:41,2016-09-17 21:20:12,258.0,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,3049.0,Cambridge Pl & Gates Ave,40.68488,-73.96304,26733.0,Subscriber,1987.0,1.0,,,,,,,,,,,,,start,3521791,29.16962016390183,696.5582155116622
15622,2016-09-18 06:49:06,2016-09-18 11:09:28,468.0,Broadway & W 55 St,40.7652654,-73.98192338,3341.0,Central Park West & W 102 St,40.795346,-73.96186,21611.0,Customer,,0.0,,,,,,,,,,,,,end,3523727,3758.6259051955058,15.483211914236374
356,2016-09-18 18:39:32,2016-09-18 18:45:28,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,23765.0,Subscriber,1980.0,1.0,,,,,,,,,,,,,start,3526873,16.592554463697237,707.5126313077675
651,2016-09-18 18:45:37,2016-09-18 18:56:29,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,263.0,Elizabeth St & Hester St,40.71759081805981,-73.99622440338135,25297.0,Subscriber,1992.0,1.0,,,,,,,,,,,,,start,3526873,16.592554463697237,2429.1964385419938
2189,2016-09-18 18:46:52,2016-09-18 19:23:21,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3002.0,South End Ave & Liberty St,40.711512,-74.015756,24957.0,Subscriber,1969.0,1.0,,,,,,,,,,,,,start,3526873,16.592554463697237,3245.4267533004454
777,2016-09-20 07:19:21,2016-09-20 07:32:18,518.0,E 39 St & 2 Ave,40.74780373,-73.9734419,444.0,Broadway & W 24 St,40.7423543,-73.98915076,23952.0,Subscriber,1992.0,1.0,,,,,,,,,,,,,start,3523691,76.31608911701191,1385.7069661943233
508,2016-09-21 07:09:07,2016-09-21 07:17:35,527.0,E 33 St & 2 Ave,40.744023,-73.976056,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,22152.0,Subscriber,1973.0,1.0,,,,,,,,,,,,,end,3524159,1381.363628583345,93.43813593568014
928,2016-09-21 07:17:30,2016-09-21 07:32:58,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,25698.0,Subscriber,1979.0,1.0,,,,,,,,,,,,,end,3524159,2459.5034097206362,93.43813593568014
260,2016-09-21 07:18:19,2016-09-21 07:22:39,524.0,W 43 St & 6 Ave,40.75527307,-73.98316936,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,22320.0,Subscriber,1960.0,1.0,,,,,,,,,,,,,start,3524159,93.43813593568014,769.8411933435332
