tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m,CRASH_LATITUDE,CRASH_LONGITUDE,CRASH_DATETIME
485,2014-06-18 19:47:04,2014-06-18 19:55:09,521,8 Ave & W 31 St,40.75044999,-73.99481051,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,16427,Subscriber,1985,1,end,354604,1189.5252199462304,79.1919048484169,40.7597902,-73.9879256,2014-06-18 19:55:00
388,2014-06-18 19:47:38,2014-06-18 19:54:06,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,21672,Subscriber,1985,1,end,354604,1112.406735026263,79.1919048484169,40.7597902,-73.9879256,2014-06-18 19:55:00
308,2014-06-18 19:49:26,2014-06-18 19:54:34,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,508,W 46 St & 11 Ave,40.76341379,-73.99667444,17805,Subscriber,1982,1,start,354604,79.1919048484169,839.8210740444639,40.7597902,-73.9879256,2014-06-18 19:55:00
1085,2014-06-19 14:59:03,2014-06-19 15:17:08,72,W 52 St & 11 Ave,40.76727216,-73.99392888,164,E 47 St & 2 Ave,40.75323098,-73.97032517,16607,Subscriber,1969,1,start,354014,23.544250739619578,2504.309375818168,40.7671328,-73.9937184,2014-06-19 15:00:00
213,2014-06-20 13:10:10,2014-06-20 13:13:43,497,E 17 St & Broadway,40.73704984,-73.99009296,297,E 15 St & 3 Ave,40.734232,-73.986923,15692,Subscriber,1969,2,end,355154,424.2847625338827,73.64824775028384,40.7346179,-73.9862126,2014-06-20 13:10:00
536,2014-06-20 17:47:33,2014-06-20 17:56:29,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,279,Peck Slip & Front Street,40.707873,-74.00167,20907,Subscriber,1961,1,start,355386,99.43277257863988,3263.689881361614,40.6844232,-73.978388,2014-06-20 17:56:00
223,2014-06-20 17:51:17,2014-06-20 17:55:00,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,20553,Subscriber,1982,1,end,355386,816.2897875900142,99.43277257863988,40.6844232,-73.978388,2014-06-20 17:56:00
527,2014-06-20 20:41:36,2014-06-20 20:50:23,229,Great Jones St,40.72743423,-73.99379025,377,6 Ave & Canal St,40.72243797,-74.00566443,18080,Subscriber,1980,1,start,354555,20.46613061547187,1148.03768361384,40.7272901,-73.9936392,2014-06-20 20:50:00
1539,2014-06-20 20:50:14,2014-06-20 21:15:53,229,Great Jones St,40.72743423,-73.99379025,482,W 15 St & 7 Ave,40.73935542,-73.99931783,17289,Subscriber,1980,2,start,354555,20.46613061547187,1424.3731345227845,40.7272901,-73.9936392,2014-06-20 20:50:00
598,2014-06-20 20:50:16,2014-06-20 21:00:14,507,E 25 St & 2 Ave,40.73912601,-73.97973776,229,Great Jones St,40.72743423,-73.99379025,16210,Subscriber,1962,1,end,354555,1761.8434311866356,20.46613061547187,40.7272901,-73.9936392,2014-06-20 20:50:00
762,2014-06-23 15:29:52,2014-06-23 15:42:34,393,E 5 St & Avenue C,40.72299208,-73.97995466,285,Broadway & E 14 St,40.73454567,-73.99074142,21432,Subscriber,1937,1,end,361323,1523.7068690535823,71.64349782481446,40.7344344,-73.9899039,2014-06-23 15:30:00
342,2014-06-23 15:30:31,2014-06-23 15:36:13,168,W 18 St & 6 Ave,40.73971301,-73.99456405,285,Broadway & E 14 St,40.73454567,-73.99074142,21034,Subscriber,1982,2,end,361323,706.1724254988746,71.64349782481446,40.7344344,-73.9899039,2014-06-23 15:30:00
535,2014-06-24 18:37:25,2014-06-24 18:46:20,285,Broadway & E 14 St,40.73454567,-73.99074142,432,E 7 St & Avenue A,40.72621788,-73.98379855,15032,Customer,\N,0,end,356701,1159.5316613141472,84.03023671628425,40.7254721,-73.9839596,2014-06-24 18:46:00
277,2014-06-24 18:50:17,2014-06-24 18:54:54,242,Flushing Ave & Carlton Ave,40.69788349,-73.97350332,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,18818,Subscriber,1974,1,end,357067,612.2343814082133,80.1414501764855,40.6931332,-73.9698315,2014-06-24 18:51:00
1744,2014-06-25 16:58:43,2014-06-25 17:27:47,330,Reade St & Broadway,40.71450451,-74.00562789,72,W 52 St & 11 Ave,40.76727216,-73.99392888,20944,Subscriber,1967,1,start,357285,68.73124274751407,5996.702666262442,40.7141646,-74.006309,2014-06-25 17:28:00
1922,2014-06-25 17:28:27,2014-06-25 18:00:29,116,W 17 St & 8 Ave,40.74177603,-74.00149746,330,Reade St & Broadway,40.71450451,-74.00562789,18385,Subscriber,1967,1,end,357285,3096.910325493877,68.73124274751407,40.7141646,-74.006309,2014-06-25 17:28:00
180,2014-06-26 20:06:51,2014-06-26 20:09:51,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,15365,Subscriber,1990,1,start,359302,17.045129331695936,535.1301117045201,40.7153053,-73.9604353,2014-06-26 20:10:00
317,2014-06-26 20:09:16,2014-06-26 20:14:33,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,389,Broadway & Berry St,40.71044554,-73.96525063,19080,Subscriber,1979,1,start,359302,17.045129331695936,675.819920034627,40.7153053,-73.9604353,2014-06-26 20:10:00
388,2014-06-26 22:54:22,2014-06-26 23:00:50,482,W 15 St & 7 Ave,40.73935542,-73.99931783,494,W 26 St & 8 Ave,40.74734825,-73.99723551,15487,Subscriber,1977,1,start,358461,77.55956421084242,839.6490692051094,40.7398804,-73.9987117,2014-06-26 22:54:00
667,2014-06-26 22:54:39,2014-06-26 23:05:46,482,W 15 St & 7 Ave,40.73935542,-73.99931783,488,W 39 St & 9 Ave,40.75645824,-73.99372222,15853,Subscriber,1971,1,start,358461,77.55956421084242,1890.6854687984503,40.7398804,-73.9987117,2014-06-26 22:54:00
219,2014-06-30 11:34:26,2014-06-30 11:38:05,446,W 24 St & 7 Ave,40.74487634,-73.99529885,434,9 Ave & W 18 St,40.74317449,-74.00366443,15611,Subscriber,1988,1,start,359552,75.14616540891588,793.4028935711617,40.7453835,-73.9947093,2014-06-30 11:35:00
277,2014-06-30 11:35:04,2014-06-30 11:39:41,388,W 26 St & 10 Ave,40.749717753,-74.002950346,446,W 24 St & 7 Ave,40.74487634,-73.99529885,14982,Subscriber,1983,1,end,359552,845.1211334899285,75.14616540891588,40.7453835,-73.9947093,2014-06-30 11:35:00
284,2014-06-30 11:35:07,2014-06-30 11:39:51,446,W 24 St & 7 Ave,40.74487634,-73.99529885,482,W 15 St & 7 Ave,40.73935542,-73.99931783,19116,Subscriber,1989,2,start,359552,75.14616540891588,774.6191909873501,40.7453835,-73.9947093,2014-06-30 11:35:00
633,2014-06-30 19:59:54,2014-06-30 20:10:27,509,9 Ave & W 22 St,40.7454973,-74.00197139,368,Carmine St & 6 Ave,40.73038599,-74.00214988,15334,Subscriber,1985,1,end,360072,1687.8037560084322,27.691754221575486,40.7303232,-74.0024679,2014-06-30 20:10:00
460,2014-07-02 10:19:13,2014-07-02 10:26:53,536,1 Ave & E 30 St,40.74144387,-73.97536082,237,E 11 St & 2 Ave,40.73047309,-73.98672378,14709,Subscriber,1987,1,start,360746,96.25849207544225,1458.287151847882,40.7406437,-73.9757968,2014-07-02 10:20:00
571,2014-07-02 10:19:30,2014-07-02 10:29:01,536,1 Ave & E 30 St,40.74144387,-73.97536082,526,E 33 St & 5 Ave,40.74765947,-73.98490707,21441,Customer,\N,0,start,360746,96.25849207544225,1094.3640334227669,40.7406437,-73.9757968,2014-07-02 10:20:00
522,2014-07-02 10:19:59,2014-07-02 10:28:41,536,1 Ave & E 30 St,40.74144387,-73.97536082,526,E 33 St & 5 Ave,40.74765947,-73.98490707,19309,Customer,\N,0,start,360746,96.25849207544225,1094.3640334227669,40.7406437,-73.9757968,2014-07-02 10:20:00
936,2014-07-03 14:32:45,2014-07-03 14:48:21,305,E 58 St & 3 Ave,40.76095756,-73.96724467,496,E 16 St & 5 Ave,40.73726186,-73.99238967,18357,Subscriber,1986,1,start,361345,21.709247438141468,3389.396274414748,40.7609059,-73.9669961,2014-07-03 14:48:00
683,2014-07-03 14:35:49,2014-07-03 14:47:12,305,E 58 St & 3 Ave,40.76095756,-73.96724467,498,Broadway & W 32 St,40.74854862,-73.98808416,16294,Subscriber,1968,1,start,361345,21.709247438141468,2245.7142397814646,40.7609059,-73.9669961,2014-07-03 14:48:00
1054,2014-07-04 10:41:27,2014-07-04 10:59:01,379,W 31 St & 7 Ave,40.749156,-73.9916,505,6 Ave & W 33 St,40.74901271,-73.98848395,15600,Subscriber,1963,1,end,362309,253.40526517729685,58.95331825433547,40.7485121,-73.9887144,2014-07-04 11:00:00
352,2014-07-04 11:00:43,2014-07-04 11:06:35,505,6 Ave & W 33 St,40.74901271,-73.98848395,362,Broadway & W 37 St,40.75172632,-73.98753523,18239,Subscriber,1962,1,start,362309,58.95331825433547,370.95166223475604,40.7485121,-73.9887144,2014-07-04 11:00:00
232,2014-07-04 11:00:44,2014-07-04 11:04:36,465,Broadway & W 41 St,40.75513557,-73.98658032,505,6 Ave & W 33 St,40.74901271,-73.98848395,20137,Subscriber,1972,1,end,362309,758.1184361508331,58.95331825433547,40.7485121,-73.9887144,2014-07-04 11:00:00
387,2014-07-04 20:29:28,2014-07-04 20:35:55,504,1 Ave & E 15 St,40.73221853,-73.98165557,317,E 6 St & Avenue B,40.72453734,-73.98185424,20333,Subscriber,1989,1,end,361894,927.6168631608837,75.33233319044015,40.7238826,-73.9820839,2014-07-04 20:30:00
757,2014-07-07 19:58:12,2014-07-07 20:10:49,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,476,E 31 St & 3 Ave,40.74394314,-73.97966069,15334,Subscriber,1990,2,start,428707,93.01713910052764,948.0454399940954,40.7524109,-73.9783479,2014-07-07 20:10:00
564,2014-07-07 20:01:34,2014-07-07 20:10:58,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,435,W 21 St & 6 Ave,40.74173969,-73.99415556,21594,Subscriber,1978,1,start,428707,1.9460424089039028,1783.6185063718867,40.7524109,-73.9783479,2014-07-07 20:10:00
1559,2014-07-07 20:09:14,2014-07-07 20:35:13,388,W 26 St & 10 Ave,40.749717753,-74.002950346,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,21074,Subscriber,1996,2,end,428707,2093.939939828168,1.9460424089039028,40.7524109,-73.9783479,2014-07-07 20:10:00
1448,2014-07-07 20:09:45,2014-07-07 20:33:53,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,251,Mott St & Prince St,40.72317958,-73.99480012,16143,Subscriber,1965,1,start,428707,1.9460424089039028,3533.605833649855,40.7524109,-73.9783479,2014-07-07 20:10:00
179,2014-07-08 16:57:25,2014-07-08 17:00:24,391,Clark St & Henry St,40.69760127,-73.99344559,406,Hicks St & Montague St,40.69512845,-73.99595065,15082,Subscriber,1973,1,start,363396,83.28128096336587,428.805305649593,40.6980995,-73.992708,2014-07-08 17:00:00
714,2014-07-08 19:48:51,2014-07-08 20:00:45,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,507,E 25 St & 2 Ave,40.73912601,-73.97973776,14659,Subscriber,1978,1,start,362708,88.95078693110689,2449.233773555565,40.7211721,-73.9965764,2014-07-08 20:00:00
619,2014-07-08 19:49:40,2014-07-08 19:59:59,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,349,Rivington St & Ridge St,40.71850211,-73.98329859,19402,Subscriber,1976,1,start,362708,88.95078693110689,1157.712040112303,40.7211721,-73.9965764,2014-07-08 20:00:00
644,2014-07-08 19:49:58,2014-07-08 20:00:42,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,349,Rivington St & Ridge St,40.71850211,-73.98329859,20006,Subscriber,1979,2,start,362708,88.95078693110689,1157.712040112303,40.7211721,-73.9965764,2014-07-08 20:00:00
513,2014-07-08 19:50:40,2014-07-08 19:59:13,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,329,Greenwich St & N Moore St,40.72043411,-74.01020609,19082,Subscriber,1987,1,start,362708,88.95078693110689,1151.5625441632417,40.7211721,-73.9965764,2014-07-08 20:00:00
870,2014-07-08 20:00:29,2014-07-08 20:14:59,147,Greenwich St & Warren St,40.71542197,-74.01121978,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,14890,Subscriber,1980,2,end,362708,1389.9069191938438,88.95078693110689,40.7211721,-73.9965764,2014-07-08 20:00:00
721,2014-07-09 19:47:28,2014-07-09 19:59:29,326,E 11 St & 1 Ave,40.72953837,-73.98426726,528,2 Ave & E 31 St,40.74290902,-73.97706058,20006,Subscriber,1989,2,start,362742,86.70490503825576,1690.5471122686254,40.7287686,-73.9844314,2014-07-09 20:00:00
1244,2014-07-13 14:54:17,2014-07-13 15:15:01,402,Broadway & E 22 St,40.7403432,-73.98955109,79,Franklin St & W Broadway,40.71911552,-74.00666661,17924,Customer,\N,0,start,417476,73.85657085237435,2795.0651622056057,40.7408791,-73.990069,2014-07-13 15:15:00
561,2014-07-13 15:14:13,2014-07-13 15:23:34,402,Broadway & E 22 St,40.7403432,-73.98955109,488,W 39 St & 9 Ave,40.75645824,-73.99372222,21137,Subscriber,1984,1,start,417476,73.85657085237435,1759.4465088775903,40.7408791,-73.990069,2014-07-13 15:15:00
305,2014-07-13 18:54:17,2014-07-13 18:59:22,297,E 15 St & 3 Ave,40.734232,-73.986923,2003,1 Ave & E 18 St,40.73416059,-73.98024289,15010,Subscriber,1993,1,end,417479,606.4990471078288,97.0309982112985,40.7349628,-73.9797897,2014-07-13 18:59:00
329,2014-07-13 18:54:18,2014-07-13 18:59:47,297,E 15 St & 3 Ave,40.734232,-73.986923,2003,1 Ave & E 18 St,40.73416059,-73.98024289,15896,Subscriber,1992,1,end,417479,606.4990471078288,97.0309982112985,40.7349628,-73.9797897,2014-07-13 18:59:00
458,2014-07-13 18:58:06,2014-07-13 19:05:44,168,W 18 St & 6 Ave,40.73971301,-73.99456405,2003,1 Ave & E 18 St,40.73416059,-73.98024289,19732,Subscriber,1977,1,end,417479,1352.2205761001674,97.0309982112985,40.7349628,-73.9797897,2014-07-13 18:59:00
918,2014-07-15 17:14:44,2014-07-15 17:30:02,363,West Thames St,40.70834698,-74.01713445,347,W Houston St & Hudson St,40.72873888,-74.00748842,21592,Subscriber,1945,1,end,389105,2423.82225825638,33.80157297603774,40.7287722,-74.0070897,2014-07-15 17:30:00
597,2014-07-15 17:19:06,2014-07-15 17:29:03,347,W Houston St & Hudson St,40.72873888,-74.00748842,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,14577,Subscriber,1978,1,start,389105,33.80157297603774,1694.591286931571,40.7287722,-74.0070897,2014-07-15 17:30:00
191,2014-07-15 17:27:17,2014-07-15 17:30:28,328,Watts St & Greenwich St,40.72405549,-74.00965965,347,W Houston St & Hudson St,40.72873888,-74.00748842,18530,Subscriber,1981,1,end,389105,567.4270641928518,33.80157297603774,40.7287722,-74.0070897,2014-07-15 17:30:00
785,2014-07-15 17:29:43,2014-07-15 17:42:48,347,W Houston St & Hudson St,40.72873888,-74.00748842,301,E 2 St & Avenue B,40.72217444,-73.98368779,18949,Subscriber,1960,1,start,389105,33.80157297603774,2104.0884172327474,40.7287722,-74.0070897,2014-07-15 17:30:00
1924,2014-07-16 18:27:44,2014-07-16 18:59:48,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,467,Dean St & 4 Ave,40.68312489,-73.97895137,16598,Subscriber,1984,1,end,766094,7775.700936845851,89.71920054121847,40.6824939,-73.9796145,2014-07-16 19:00:00
1722,2014-07-16 18:31:15,2014-07-16 18:59:57,459,W 20 St & 11 Ave,40.746745,-74.007756,467,Dean St & 4 Ave,40.68312489,-73.97895137,19513,Subscriber,1982,1,end,766094,7527.822926762343,89.71920054121847,40.6824939,-73.9796145,2014-07-16 19:00:00
1199,2014-07-16 18:39:49,2014-07-16 18:59:48,351,Front St & Maiden Ln,40.70530954,-74.00612572,467,Dean St & 4 Ave,40.68312489,-73.97895137,16990,Subscriber,1976,1,end,766094,3381.1347420871653,89.71920054121847,40.6824939,-73.9796145,2014-07-16 19:00:00
584,2014-07-18 16:39:32,2014-07-18 16:49:16,514,12 Ave & W 40 St,40.76087502,-74.00277668,480,W 53 St & 10 Ave,40.76669671,-73.99061728,14702,Subscriber,1964,1,end,996657,1149.1992349392772,87.68139899627474,40.7659332,-73.9908775,2014-07-18 16:40:00
1106,2014-07-18 16:40:43,2014-07-18 16:59:09,480,W 53 St & 10 Ave,40.76669671,-73.99061728,453,W 22 St & 8 Ave,40.74475148,-73.99915362,17951,Subscriber,1975,1,start,996657,87.68139899627474,2456.2992374768105,40.7659332,-73.9908775,2014-07-18 16:40:00
700,2014-07-19 00:05:58,2014-07-19 00:17:38,223,W 13 St & 7 Ave,40.73781509,-73.99994661,433,E 13 St & Avenue A,40.72955361,-73.98057249,17920,Subscriber,1978,1,end,995299,1844.9645455221782,81.96014477832999,40.7290865,-73.9813249,2014-07-19 00:18:00
792,2014-07-19 00:17:51,2014-07-19 00:31:03,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,433,E 13 St & Avenue A,40.72955361,-73.98057249,21334,Subscriber,1992,1,end,995299,1901.7566794498266,81.96014477832999,40.7290865,-73.9813249,2014-07-19 00:18:00
2159,2014-07-19 00:18:32,2014-07-19 00:54:31,433,E 13 St & Avenue A,40.72955361,-73.98057249,499,Broadway & W 60 St,40.76915505,-73.98191841,15619,Subscriber,1982,2,start,995299,81.96014477832999,4455.7061403001835,40.7290865,-73.9813249,2014-07-19 00:18:00
502,2014-07-19 00:18:48,2014-07-19 00:27:10,433,E 13 St & Avenue A,40.72955361,-73.98057249,311,Norfolk St & Broome St,40.7172274,-73.98802084,19268,Subscriber,1991,1,start,995299,81.96014477832999,1434.332036177952,40.7290865,-73.9813249,2014-07-19 00:18:00
2512,2014-07-19 14:08:38,2014-07-19 14:50:30,426,West St & Chambers St,40.71754834,-74.01322069,495,W 47 St & 10 Ave,40.76269882,-73.99301222,21199,Subscriber,1970,1,start,995280,51.073422659073586,5331.255286593953,40.7171751,-74.0128675,2014-07-19 14:50:00
1602,2014-07-19 14:49:08,2014-07-19 15:15:50,458,11 Ave & W 27 St,40.751396,-74.005226,426,West St & Chambers St,40.71754834,-74.01322069,16453,Subscriber,1987,1,end,995280,3859.2824535216446,51.073422659073586,40.7171751,-74.0128675,2014-07-19 14:50:00
1540,2014-07-19 14:49:46,2014-07-19 15:15:26,458,11 Ave & W 27 St,40.751396,-74.005226,426,West St & Chambers St,40.71754834,-74.01322069,20362,Subscriber,1988,2,end,995280,3859.2824535216446,51.073422659073586,40.7171751,-74.0128675,2014-07-19 14:50:00
1231,2014-07-20 13:59:24,2014-07-20 14:19:55,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,16395,Subscriber,1966,1,end,995756,1916.0549046435926,54.30405169034455,40.7223002,-73.9971211,2014-07-20 14:20:00
1253,2014-07-20 13:59:51,2014-07-20 14:20:44,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,19968,Subscriber,1960,2,end,995756,1916.0549046435926,54.30405169034455,40.7223002,-73.9971211,2014-07-20 14:20:00
552,2014-07-20 14:19:51,2014-07-20 14:29:03,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,376,John St & William St,40.70862144,-74.00722156,17234,Subscriber,1964,1,start,995756,54.30405169034455,1743.0290609466622,40.7223002,-73.9971211,2014-07-20 14:20:00
687,2014-07-22 18:22:37,2014-07-22 18:34:04,250,Lafayette St & Jersey St,40.72456089,-73.99565293,491,E 24 St & Park Ave S,40.74096374,-73.98602213,14970,Subscriber,1973,1,end,997219,1990.0883603456637,17.145660335671383,40.7408539,-73.9858793,2014-07-22 18:35:00
586,2014-07-22 18:34:16,2014-07-22 18:44:02,491,E 24 St & Park Ave S,40.74096374,-73.98602213,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,14970,Subscriber,1981,1,start,997219,17.145660335671383,1432.8541280152554,40.7408539,-73.9858793,2014-07-22 18:35:00
780,2014-07-24 09:47:34,2014-07-24 10:00:34,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,493,W 45 St & 6 Ave,40.7568001,-73.98291153,16035,Subscriber,1986,1,start,997754,99.54251514014965,1928.5765471358984,40.7395116,-73.9847429,2014-07-24 10:00:00
344,2014-07-24 09:59:38,2014-07-24 10:05:22,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,2003,1 Ave & E 18 St,40.73416059,-73.98024289,17365,Subscriber,1973,1,start,997754,99.54251514014965,705.537219568606,40.7395116,-73.9847429,2014-07-24 10:00:00
2376,2014-07-24 11:16:06,2014-07-24 11:55:42,168,W 18 St & 6 Ave,40.73971301,-73.99456405,482,W 15 St & 7 Ave,40.73935542,-73.99931783,16252,Subscriber,1982,1,end,997748,349.93662663168476,77.55956421084242,40.7398804,-73.9987117,2014-07-24 11:17:00
700,2014-07-24 14:46:32,2014-07-24 14:58:12,433,E 13 St & Avenue A,40.72955361,-73.98057249,402,Broadway & E 22 St,40.7403432,-73.98955109,19269,Subscriber,1982,1,end,998291,1375.2025387143326,53.10353223174345,40.7398662,-73.9895819,2014-07-24 14:58:00
713,2014-07-24 14:46:51,2014-07-24 14:58:44,428,E 3 St & 1 Ave,40.72467721,-73.98783413,402,Broadway & E 22 St,40.7403432,-73.98955109,17439,Subscriber,1983,1,end,998291,1695.3492698503119,53.10353223174345,40.7398662,-73.9895819,2014-07-24 14:58:00
487,2014-07-24 14:52:14,2014-07-24 15:00:21,2012,E 27 St & 1 Ave,40.739445,-73.976806,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19814,Subscriber,1980,1,start,997758,77.60181400384334,1428.4925029226035,40.7387967,-73.977147,2014-07-24 15:00:00
1600,2014-07-24 14:57:06,2014-07-24 15:23:46,72,W 52 St & 11 Ave,40.76727216,-73.99392888,402,Broadway & E 22 St,40.7403432,-73.98955109,16036,Subscriber,1984,1,end,998291,3069.3268794208825,53.10353223174345,40.7398662,-73.9895819,2014-07-24 14:58:00
983,2014-07-24 15:00:07,2014-07-24 15:16:30,528,2 Ave & E 31 St,40.74290902,-73.97706058,2012,E 27 St & 1 Ave,40.739445,-73.976806,19947,Subscriber,1984,1,end,997758,457.3277124187365,77.60181400384334,40.7387967,-73.977147,2014-07-24 15:00:00
560,2014-07-24 15:00:11,2014-07-24 15:09:31,2012,E 27 St & 1 Ave,40.739445,-73.976806,379,W 31 St & 7 Ave,40.749156,-73.9916,18902,Subscriber,1975,1,start,997758,77.60181400384334,1676.1319142893929,40.7387967,-73.977147,2014-07-24 15:00:00
586,2014-07-24 19:24:29,2014-07-24 19:34:15,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,18248,Subscriber,1978,1,end,998513,1981.6754787970187,88.72401342450006,40.6932287,-73.9678445,2014-07-24 19:35:00
427,2014-07-24 19:28:33,2014-07-24 19:35:40,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,243,Fulton St & Rockwell Pl,40.688226,-73.979382,20976,Subscriber,1980,1,start,998513,88.72401342450006,1120.5787428951714,40.6932287,-73.9678445,2014-07-24 19:35:00
162,2014-07-25 07:43:12,2014-07-25 07:45:54,329,Greenwich St & N Moore St,40.72043411,-74.01020609,146,Hudson St & Reade St,40.71625008,-74.0091059,15452,Subscriber,1991,1,end,998254,479.688734710387,10.943655821091818,40.7161873,-74.0092059,2014-07-25 07:45:00
483,2014-07-25 07:45:34,2014-07-25 07:53:37,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,146,Hudson St & Reade St,40.71625008,-74.0091059,19316,Subscriber,1969,1,end,998254,1189.5189826259846,10.943655821091818,40.7161873,-74.0092059,2014-07-25 07:45:00
414,2014-07-25 17:49:48,2014-07-25 17:56:42,465,Broadway & W 41 St,40.75513557,-73.98658032,160,E 37 St & Lexington Ave,40.748238,-73.978311,19492,Subscriber,1985,1,end,998316,1057.1231478246698,73.41502814466614,40.7476845,-73.9787861,2014-07-25 17:50:00
320,2014-07-25 18:27:55,2014-07-25 18:33:15,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,168,W 18 St & 6 Ave,40.73971301,-73.99456405,20945,Subscriber,1990,1,end,998299,648.9105683696412,41.52378407473548,40.7398611,-73.9950165,2014-07-25 18:34:00
656,2014-07-26 15:08:13,2014-07-26 15:19:09,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,466,W 25 St & 6 Ave,40.74395411,-73.99144871,18206,Subscriber,1954,1,end,998710,1005.8479536954544,85.01097216077578,40.7435691,-73.9923205,2014-07-26 15:20:00
794,2014-07-26 15:20:31,2014-07-26 15:33:45,466,W 25 St & 6 Ave,40.74395411,-73.99144871,508,W 46 St & 11 Ave,40.76341379,-73.99667444,18379,Subscriber,1967,1,start,998710,85.01097216077578,2236.9011545369094,40.7435691,-73.9923205,2014-07-26 15:20:00
764,2014-07-27 13:56:19,2014-07-27 14:09:03,368,Carmine St & 6 Ave,40.73038599,-74.00214988,497,E 17 St & Broadway,40.73704984,-73.99009296,18625,Subscriber,1951,1,start,999239,97.81220497996148,1162.9081237751636,40.7310643,-74.0014108,2014-07-27 14:10:00
346,2014-07-27 14:03:17,2014-07-27 14:09:03,383,Greenwich Ave & Charles St,40.735238,-74.000271,368,Carmine St & 6 Ave,40.73038599,-74.00214988,20181,Subscriber,1982,1,end,999239,473.9276558195381,97.81220497996148,40.7310643,-74.0014108,2014-07-27 14:10:00
473,2014-07-27 14:10:17,2014-07-27 14:18:10,368,Carmine St & 6 Ave,40.73038599,-74.00214988,229,Great Jones St,40.72743423,-73.99379025,20181,Subscriber,1976,1,start,999239,97.81220497996148,758.4649855351686,40.7310643,-74.0014108,2014-07-27 14:10:00
611,2014-07-28 18:04:00,2014-07-28 18:14:11,229,Great Jones St,40.72743423,-73.99379025,482,W 15 St & 7 Ave,40.73935542,-73.99931783,20881,Subscriber,1972,1,start,999677,72.57125131840478,1379.34364539801,40.7278664,-73.9931449,2014-07-28 18:15:00
621,2014-07-28 18:04:35,2014-07-28 18:14:56,376,John St & William St,40.70862144,-74.00722156,229,Great Jones St,40.72743423,-73.99379025,14889,Subscriber,1987,1,end,999677,2446.791237549036,72.57125131840478,40.7278664,-73.9931449,2014-07-28 18:15:00
478,2014-07-28 18:07:24,2014-07-28 18:15:22,377,6 Ave & Canal St,40.72243797,-74.00566443,229,Great Jones St,40.72743423,-73.99379025,17732,Subscriber,1985,2,end,999677,1215.4802976942508,72.57125131840478,40.7278664,-73.9931449,2014-07-28 18:15:00
856,2014-07-30 19:16:12,2014-07-30 19:30:28,238,Bank St & Washington St,40.7361967,-74.00859207,514,12 Ave & W 40 St,40.76087502,-74.00277668,19249,Subscriber,1979,2,start,1001242,79.12897041480176,2860.1195136496935,40.735505,-74.0083714,2014-07-30 19:30:00
742,2014-07-30 19:29:20,2014-07-30 19:41:42,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,238,Bank St & Washington St,40.7361967,-74.00859207,19760,Subscriber,1978,2,end,1001242,2346.833298376747,79.12897041480176,40.735505,-74.0083714,2014-07-30 19:30:00
